"","id","alltrial","experiment","condition","agent","leftObject","rightObject","targetOnTable","pick","target","trial","rt","correct"
"1","anon0_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",8144,1
"2","anon0_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",4960,1
"3","anon0_cue_strength_within","3","cue_strength_within","pointLabel","Bunny","t6","t14","outer","t14","right","1",5827,1
"4","anon0_cue_strength_within","4","cue_strength_within","pointLabel","Tiger","t4","t1","outer","t4","left","2",4013,1
"5","anon0_cue_strength_within","5","cue_strength_within","point","Dog","t10","t12","inner","t10","left","3",3587,1
"6","anon0_cue_strength_within","6","cue_strength_within","point","Monkey","t3","t8","outer","t8","right","4",1690,1
"7","anon0_cue_strength_within","7","cue_strength_within","look","Cat","t11","t7","outer","t11","left","5",1822,1
"8","anon0_cue_strength_within","8","cue_strength_within","lookLabel","Bear","t15","t9","inner","t15","left","6",9870,1
"9","anon0_cue_strength_within","9","cue_strength_within","lookLabel","Mouse","t16","t2","outer","t2","right","7",4123,1
"10","anon0_cue_strength_within","10","cue_strength_within","look","Elephant","t17","t5","outer","t5","right","8",1813,1
"11","anon1_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",12173,1
"12","anon1_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",8300,1
"13","anon1_cue_strength_within","3","cue_strength_within","look","Bunny","t10","t6","inner","t10","left","1",5011,1
"14","anon1_cue_strength_within","4","cue_strength_within","point","Tiger","t16","t4","inner","t16","left","2",2645,1
"15","anon1_cue_strength_within","5","cue_strength_within","point","Bear","t8","t15","inner","t15","right","3",1867,1
"16","anon1_cue_strength_within","6","cue_strength_within","lookLabel","Frog","t1","t14","inner","t14","right","4",11668,1
"17","anon1_cue_strength_within","7","cue_strength_within","look","Pig","t9","t12","inner","t12","right","5",3236,1
"18","anon1_cue_strength_within","8","cue_strength_within","lookLabel","Sheep","t5","t3","inner","t5","left","6",5035,1
"19","anon1_cue_strength_within","9","cue_strength_within","pointLabel","Monkey","t7","t2","outer","t2","right","7",4973,1
"20","anon1_cue_strength_within","10","cue_strength_within","pointLabel","Dog","t17","t11","outer","t17","left","8",7959,1
"21","anon10_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",5301,1
"22","anon10_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",4286,1
"23","anon10_cue_strength_within","3","cue_strength_within","pointLabel","Bunny","t2","t14","inner","t14","right","1",6111,1
"24","anon10_cue_strength_within","4","cue_strength_within","point","Cat","t8","t12","outer","t8","right","2",5496,0
"25","anon10_cue_strength_within","5","cue_strength_within","lookLabel","Elephant","t3","t5","inner","t3","left","3",6205,1
"26","anon10_cue_strength_within","6","cue_strength_within","pointLabel","Pig","t10","t11","inner","t10","left","4",7648,1
"27","anon10_cue_strength_within","7","cue_strength_within","point","Mouse","t9","t17","outer","t17","right","5",2809,1
"28","anon10_cue_strength_within","8","cue_strength_within","lookLabel","Dog","t15","t7","inner","t7","right","6",8384,1
"29","anon10_cue_strength_within","9","cue_strength_within","look","Monkey","t4","t1","inner","t4","left","7",2475,1
"30","anon10_cue_strength_within","10","cue_strength_within","look","Frog","t16","t6","outer","t16","left","8",3188,1
"31","anon11_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",12621,1
"32","anon11_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",7635,1
"33","anon11_cue_strength_within","3","cue_strength_within","point","Bunny","t12","t1","inner","t1","right","1",5521,1
"34","anon11_cue_strength_within","4","cue_strength_within","look","Frog","t10","t16","outer","t10","left","2",4754,1
"35","anon11_cue_strength_within","5","cue_strength_within","lookLabel","Tiger","t17","t4","inner","t17","left","3",11849,1
"36","anon11_cue_strength_within","6","cue_strength_within","pointLabel","Bear","t6","t8","outer","t6","left","4",9403,1
"37","anon11_cue_strength_within","7","cue_strength_within","look","Mouse","t11","t5","inner","t5","left","5",12859,0
"38","anon11_cue_strength_within","8","cue_strength_within","point","Dog","t15","t2","outer","t2","right","6",6442,1
"39","anon11_cue_strength_within","9","cue_strength_within","pointLabel","Sheep","t3","t7","outer","t7","right","7",12081,1
"40","anon11_cue_strength_within","10","cue_strength_within","lookLabel","Monkey","t9","t14","outer","t14","right","8",11862,1
"41","anon12_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",11560,1
"42","anon12_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",10084,1
"43","anon12_cue_strength_within","3","cue_strength_within","point","Elephant","t7","t1","inner","t1","right","1",2478,1
"44","anon12_cue_strength_within","4","cue_strength_within","pointLabel","Pig","t12","t2","outer","t2","left","2",4802,0
"45","anon12_cue_strength_within","5","cue_strength_within","pointLabel","Frog","t8","t5","outer","t5","right","3",6630,1
"46","anon12_cue_strength_within","6","cue_strength_within","point","Bunny","t16","t3","inner","t16","left","4",2690,1
"47","anon12_cue_strength_within","7","cue_strength_within","lookLabel","Cat","t11","t4","outer","t11","left","5",4554,1
"48","anon12_cue_strength_within","8","cue_strength_within","look","Mouse","t10","t6","outer","t10","left","6",2250,1
"49","anon12_cue_strength_within","9","cue_strength_within","lookLabel","Bear","t15","t9","inner","t9","right","7",6748,1
"50","anon12_cue_strength_within","10","cue_strength_within","look","Monkey","t17","t14","outer","t14","right","8",2446,1
"51","anon13_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",8497,1
"52","anon13_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",8030,1
"53","anon13_cue_strength_within","3","cue_strength_within","point","Elephant","t7","t16","inner","t16","right","1",4093,1
"54","anon13_cue_strength_within","4","cue_strength_within","pointLabel","Cat","t15","t4","inner","t4","right","2",10958,1
"55","anon13_cue_strength_within","5","cue_strength_within","pointLabel","Bunny","t12","t9","inner","t9","right","3",6389,1
"56","anon13_cue_strength_within","6","cue_strength_within","lookLabel","Monkey","t6","t3","inner","t6","left","4",7047,1
"57","anon13_cue_strength_within","7","cue_strength_within","point","Pig","t8","t10","outer","t8","left","5",4867,1
"58","anon13_cue_strength_within","8","cue_strength_within","look","Mouse","t1","t2","outer","t1","left","6",2705,1
"59","anon13_cue_strength_within","9","cue_strength_within","lookLabel","Dog","t5","t17","outer","t17","right","7",8457,1
"60","anon13_cue_strength_within","10","cue_strength_within","look","Frog","t14","t11","inner","t14","left","8",3305,1
"61","anon14_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",6061,1
"62","anon14_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",4844,1
"63","anon14_cue_strength_within","3","cue_strength_within","point","Frog","t2","t5","outer","t2","right","1",2677,0
"64","anon14_cue_strength_within","4","cue_strength_within","lookLabel","Bunny","t9","t3","inner","t3","right","2",6590,1
"65","anon14_cue_strength_within","5","cue_strength_within","look","Pig","t6","t16","outer","t6","left","3",1884,1
"66","anon14_cue_strength_within","6","cue_strength_within","pointLabel","Mouse","t10","t1","inner","t10","left","4",4717,1
"67","anon14_cue_strength_within","7","cue_strength_within","lookLabel","Bear","t17","t8","inner","t17","left","5",7852,1
"68","anon14_cue_strength_within","8","cue_strength_within","pointLabel","Sheep","t15","t7","outer","t7","right","6",4445,1
"69","anon14_cue_strength_within","9","cue_strength_within","point","Elephant","t14","t11","inner","t11","right","7",2047,1
"70","anon14_cue_strength_within","10","cue_strength_within","look","Monkey","t4","t12","inner","t4","left","8",1574,1
"71","anon15_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",5104,1
"72","anon15_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",8140,1
"73","anon15_cue_strength_within","3","cue_strength_within","pointLabel","Elephant","t9","t15","outer","t9","right","1",4832,0
"74","anon15_cue_strength_within","4","cue_strength_within","lookLabel","Dog","t10","t16","outer","t10","right","2",4154,0
"75","anon15_cue_strength_within","5","cue_strength_within","look","Cat","t5","t1","inner","t1","right","3",5651,1
"76","anon15_cue_strength_within","6","cue_strength_within","lookLabel","Monkey","t3","t7","inner","t3","left","4",5615,1
"77","anon15_cue_strength_within","7","cue_strength_within","pointLabel","Sheep","t14","t6","inner","t14","left","5",6894,1
"78","anon15_cue_strength_within","8","cue_strength_within","point","Bear","t8","t2","outer","t2","right","6",3341,1
"79","anon15_cue_strength_within","9","cue_strength_within","look","Frog","t12","t4","outer","t4","left","7",3905,0
"80","anon15_cue_strength_within","10","cue_strength_within","point","Mouse","t17","t11","inner","t17","left","8",4592,1
"81","anon16_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",5601,1
"82","anon16_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5846,1
"83","anon16_cue_strength_within","3","cue_strength_within","point","Mouse","t11","t1","inner","t1","right","1",3383,1
"84","anon16_cue_strength_within","4","cue_strength_within","pointLabel","Bear","t17","t5","inner","t17","right","2",6677,0
"85","anon16_cue_strength_within","5","cue_strength_within","look","Tiger","t12","t14","outer","t12","left","3",3045,1
"86","anon16_cue_strength_within","6","cue_strength_within","point","Dog","t2","t16","inner","t2","left","4",2668,1
"87","anon16_cue_strength_within","7","cue_strength_within","look","Bunny","t8","t15","inner","t8","right","5",3586,0
"88","anon16_cue_strength_within","8","cue_strength_within","lookLabel","Elephant","t6","t7","outer","t6","left","6",5667,1
"89","anon16_cue_strength_within","9","cue_strength_within","lookLabel","Monkey","t9","t10","outer","t9","left","7",4206,1
"90","anon16_cue_strength_within","10","cue_strength_within","pointLabel","Frog","t3","t4","outer","t3","right","8",5294,0
"91","anon17_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","bear","left","train",8395,0
"92","anon17_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5348,1
"93","anon17_cue_strength_within","3","cue_strength_within","look","Bunny","t5","t14","inner","t14","right","1",3787,1
"94","anon17_cue_strength_within","4","cue_strength_within","point","Cat","t10","t7","outer","t10","right","2",1448,0
"95","anon17_cue_strength_within","5","cue_strength_within","look","Mouse","t12","t6","outer","t6","left","3",1726,0
"96","anon17_cue_strength_within","6","cue_strength_within","point","Monkey","t16","t9","inner","t16","left","4",963,1
"97","anon17_cue_strength_within","7","cue_strength_within","lookLabel","Tiger","t8","t3","inner","t8","left","5",13924,1
"98","anon17_cue_strength_within","8","cue_strength_within","lookLabel","Dog","t15","t11","outer","t15","left","6",5770,1
"99","anon17_cue_strength_within","9","cue_strength_within","pointLabel","Bear","t17","t2","inner","t2","right","7",7375,1
"100","anon17_cue_strength_within","10","cue_strength_within","pointLabel","Elephant","t4","t1","outer","t1","right","8",5128,1
"101","anon18_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",4478,1
"102","anon18_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5740,1
"103","anon18_cue_strength_within","3","cue_strength_within","pointLabel","Mouse","t6","t14","inner","t14","right","1",4760,1
"104","anon18_cue_strength_within","4","cue_strength_within","lookLabel","Bunny","t10","t9","outer","t10","left","2",4825,1
"105","anon18_cue_strength_within","5","cue_strength_within","lookLabel","Monkey","t7","t15","outer","t7","left","3",4734,1
"106","anon18_cue_strength_within","6","cue_strength_within","point","Tiger","t4","t16","outer","t4","left","4",4134,1
"107","anon18_cue_strength_within","7","cue_strength_within","pointLabel","Pig","t12","t11","outer","t12","left","5",4360,1
"108","anon18_cue_strength_within","8","cue_strength_within","look","Frog","t5","t8","outer","t8","right","6",4296,1
"109","anon18_cue_strength_within","9","cue_strength_within","point","Cat","t3","t1","inner","t3","right","7",1578,0
"110","anon18_cue_strength_within","10","cue_strength_within","look","Bear","t17","t2","outer","t2","right","8",2208,1
"111","anon19_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",10079,1
"112","anon19_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5207,1
"113","anon19_cue_strength_within","3","cue_strength_within","point","Tiger","t5","t16","inner","t16","right","1",2314,1
"114","anon19_cue_strength_within","4","cue_strength_within","look","Monkey","t11","t17","outer","t17","right","2",1447,1
"115","anon19_cue_strength_within","5","cue_strength_within","point","Bunny","t10","t15","inner","t10","left","3",1164,1
"116","anon19_cue_strength_within","6","cue_strength_within","look","Bear","t1","t3","outer","t3","right","4",1080,1
"117","anon19_cue_strength_within","7","cue_strength_within","pointLabel","Dog","t2","t6","outer","t6","left","5",4504,0
"118","anon19_cue_strength_within","8","cue_strength_within","pointLabel","Elephant","t9","t14","inner","t14","right","6",4474,1
"119","anon19_cue_strength_within","9","cue_strength_within","lookLabel","Mouse","t4","t12","inner","t12","left","7",4961,0
"120","anon19_cue_strength_within","10","cue_strength_within","lookLabel","Frog","t8","t7","outer","t8","left","8",5266,1
"121","anon2_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","bear","left","train",4803,0
"122","anon2_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5852,1
"123","anon2_cue_strength_within","3","cue_strength_within","pointLabel","Cat","t2","t7","outer","t2","right","1",4987,0
"124","anon2_cue_strength_within","4","cue_strength_within","look","Elephant","t1","t3","outer","t3","left","2",5290,0
"125","anon2_cue_strength_within","5","cue_strength_within","pointLabel","Tiger","t15","t4","outer","t4","left","3",5181,0
"126","anon2_cue_strength_within","6","cue_strength_within","lookLabel","Dog","t8","t17","inner","t17","right","4",5259,1
"127","anon2_cue_strength_within","7","cue_strength_within","point","Sheep","t10","t5","inner","t5","left","5",3515,0
"128","anon2_cue_strength_within","8","cue_strength_within","lookLabel","Bear","t14","t16","outer","t16","right","6",5155,1
"129","anon2_cue_strength_within","9","cue_strength_within","look","Pig","t6","t12","outer","t6","right","7",5714,0
"130","anon2_cue_strength_within","10","cue_strength_within","point","Bunny","t9","t11","outer","t11","left","8",3951,0
"131","anon20_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","bear","left","train",15518,0
"132","anon20_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","duck","right","train",9614,0
"133","anon20_cue_strength_within","3","cue_strength_within","look","Cat","t12","t16","outer","t12","right","1",19313,0
"134","anon20_cue_strength_within","4","cue_strength_within","point","Mouse","t11","t17","outer","t11","left","2",10877,1
"135","anon20_cue_strength_within","5","cue_strength_within","look","Dog","t1","t4","outer","t1","right","3",3045,0
"136","anon20_cue_strength_within","6","cue_strength_within","lookLabel","Sheep","t9","t15","outer","t15","right","4",7617,1
"137","anon20_cue_strength_within","7","cue_strength_within","pointLabel","Pig","t10","t7","inner","t10","left","5",9648,1
"138","anon20_cue_strength_within","8","cue_strength_within","point","Bunny","t3","t14","inner","t3","left","6",1207,1
"139","anon20_cue_strength_within","9","cue_strength_within","lookLabel","Bear","t8","t2","outer","t2","left","7",12308,0
"140","anon20_cue_strength_within","10","cue_strength_within","pointLabel","Frog","t6","t5","inner","t5","right","8",11699,1
"141","anon21_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",5901,1
"142","anon21_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5592,1
"143","anon21_cue_strength_within","3","cue_strength_within","look","Mouse","t7","t11","inner","t11","left","1",4169,0
"144","anon21_cue_strength_within","4","cue_strength_within","point","Elephant","t17","t1","outer","t17","left","2",3635,1
"145","anon21_cue_strength_within","5","cue_strength_within","pointLabel","Cat","t6","t16","inner","t16","left","3",5629,0
"146","anon21_cue_strength_within","6","cue_strength_within","lookLabel","Dog","t9","t14","inner","t14","right","4",13870,1
"147","anon21_cue_strength_within","7","cue_strength_within","look","Pig","t10","t4","outer","t4","right","5",5966,1
"148","anon21_cue_strength_within","8","cue_strength_within","pointLabel","Monkey","t5","t12","outer","t12","right","6",11226,1
"149","anon21_cue_strength_within","9","cue_strength_within","lookLabel","Sheep","t15","t8","inner","t8","right","7",11173,1
"150","anon21_cue_strength_within","10","cue_strength_within","point","Tiger","t3","t2","inner","t2","left","8",4101,0
"151","anon22_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",6897,1
"152","anon22_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5263,1
"153","anon22_cue_strength_within","3","cue_strength_within","pointLabel","Monkey","t1","t9","outer","t1","left","1",13499,1
"154","anon22_cue_strength_within","4","cue_strength_within","look","Mouse","t16","t3","inner","t16","left","2",4654,1
"155","anon22_cue_strength_within","5","cue_strength_within","point","Bunny","t10","t5","inner","t10","left","3",3540,1
"156","anon22_cue_strength_within","6","cue_strength_within","pointLabel","Sheep","t4","t6","inner","t6","right","4",11332,1
"157","anon22_cue_strength_within","7","cue_strength_within","lookLabel","Frog","t14","t12","inner","t12","right","5",4993,1
"158","anon22_cue_strength_within","8","cue_strength_within","look","Pig","t8","t15","outer","t8","left","6",6004,1
"159","anon22_cue_strength_within","9","cue_strength_within","lookLabel","Dog","t17","t2","outer","t2","right","7",5300,1
"160","anon22_cue_strength_within","10","cue_strength_within","point","Bear","t7","t11","inner","t11","right","8",3229,1
"161","anon23_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",6371,1
"162","anon23_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",10012,1
"163","anon23_cue_strength_within","3","cue_strength_within","look","Bunny","t9","t16","outer","t16","right","1",2707,1
"164","anon23_cue_strength_within","4","cue_strength_within","point","Cat","t12","t4","inner","t12","left","2",3425,1
"165","anon23_cue_strength_within","5","cue_strength_within","lookLabel","Bear","t7","t3","inner","t3","left","3",7137,0
"166","anon23_cue_strength_within","6","cue_strength_within","lookLabel","Tiger","t10","t14","inner","t14","right","4",4971,1
"167","anon23_cue_strength_within","7","cue_strength_within","pointLabel","Frog","t15","t17","inner","t15","left","5",4530,1
"168","anon23_cue_strength_within","8","cue_strength_within","point","Dog","t8","t6","outer","t6","right","6",2675,1
"169","anon23_cue_strength_within","9","cue_strength_within","look","Elephant","t1","t2","inner","t1","left","7",1091,1
"170","anon23_cue_strength_within","10","cue_strength_within","pointLabel","Monkey","t5","t11","outer","t11","right","8",4423,1
"171","anon24_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",5824,1
"172","anon24_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",4269,1
"173","anon24_cue_strength_within","3","cue_strength_within","lookLabel","Sheep","t3","t1","outer","t3","right","1",4125,0
"174","anon24_cue_strength_within","4","cue_strength_within","point","Tiger","t11","t15","outer","t15","left","2",3386,0
"175","anon24_cue_strength_within","5","cue_strength_within","lookLabel","Frog","t9","t12","outer","t9","left","3",4463,1
"176","anon24_cue_strength_within","6","cue_strength_within","pointLabel","Dog","t10","t4","inner","t4","right","4",5722,1
"177","anon24_cue_strength_within","7","cue_strength_within","point","Elephant","t17","t14","inner","t14","right","5",2415,1
"178","anon24_cue_strength_within","8","cue_strength_within","pointLabel","Bear","t5","t6","inner","t5","left","6",5472,1
"179","anon24_cue_strength_within","9","cue_strength_within","look","Pig","t8","t7","inner","t7","right","7",3701,1
"180","anon24_cue_strength_within","10","cue_strength_within","look","Bunny","t16","t2","outer","t2","left","8",752,0
"181","anon25_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",7061,1
"182","anon25_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",7002,1
"183","anon25_cue_strength_within","3","cue_strength_within","look","Bunny","t1","t15","inner","t15","right","1",8430,1
"184","anon25_cue_strength_within","4","cue_strength_within","pointLabel","Mouse","t12","t9","inner","t12","left","2",9415,1
"185","anon25_cue_strength_within","5","cue_strength_within","look","Sheep","t2","t14","outer","t14","right","3",5242,1
"186","anon25_cue_strength_within","6","cue_strength_within","point","Dog","t4","t5","inner","t4","left","4",3278,1
"187","anon25_cue_strength_within","7","cue_strength_within","lookLabel","Frog","t10","t6","outer","t10","left","5",7878,1
"188","anon25_cue_strength_within","8","cue_strength_within","point","Monkey","t16","t7","outer","t16","left","6",4305,1
"189","anon25_cue_strength_within","9","cue_strength_within","pointLabel","Tiger","t17","t11","inner","t11","right","7",4786,1
"190","anon25_cue_strength_within","10","cue_strength_within","lookLabel","Cat","t3","t8","outer","t8","right","8",5968,1
"191","anon26_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",4022,1
"192","anon26_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5700,1
"193","anon26_cue_strength_within","3","cue_strength_within","look","Bear","t17","t3","outer","t17","right","1",7194,0
"194","anon26_cue_strength_within","4","cue_strength_within","pointLabel","Mouse","t9","t7","inner","t9","left","2",7095,1
"195","anon26_cue_strength_within","5","cue_strength_within","point","Bunny","t14","t1","inner","t14","right","3",2957,1
"196","anon26_cue_strength_within","6","cue_strength_within","pointLabel","Pig","t6","t4","outer","t4","right","4",6053,1
"197","anon26_cue_strength_within","7","cue_strength_within","lookLabel","Frog","t5","t12","outer","t12","left","5",4749,0
"198","anon26_cue_strength_within","8","cue_strength_within","lookLabel","Sheep","t15","t10","inner","t15","left","6",5600,1
"199","anon26_cue_strength_within","9","cue_strength_within","look","Monkey","t8","t16","outer","t16","right","7",4255,1
"200","anon26_cue_strength_within","10","cue_strength_within","point","Dog","t11","t2","outer","t2","left","8",1921,0
"201","anon27_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","bear","left","train",5339,0
"202","anon27_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",12978,1
"203","anon27_cue_strength_within","3","cue_strength_within","point","Bunny","t10","t17","outer","t17","right","1",6002,1
"204","anon27_cue_strength_within","4","cue_strength_within","look","Mouse","t11","t16","outer","t11","left","2",4778,1
"205","anon27_cue_strength_within","5","cue_strength_within","point","Frog","t12","t15","outer","t15","right","3",3547,1
"206","anon27_cue_strength_within","6","cue_strength_within","lookLabel","Pig","t2","t4","inner","t4","right","4",9050,1
"207","anon27_cue_strength_within","7","cue_strength_within","pointLabel","Tiger","t14","t6","inner","t6","right","5",12153,1
"208","anon27_cue_strength_within","8","cue_strength_within","lookLabel","Dog","t1","t9","outer","t1","left","6",11162,1
"209","anon27_cue_strength_within","9","cue_strength_within","pointLabel","Sheep","t3","t8","outer","t3","left","7",10978,1
"210","anon27_cue_strength_within","10","cue_strength_within","look","Elephant","t5","t7","outer","t5","left","8",3538,1
"211","anon28_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",7251,1
"212","anon28_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",4594,1
"213","anon28_cue_strength_within","3","cue_strength_within","lookLabel","Monkey","t10","t14","outer","t10","left","1",5394,1
"214","anon28_cue_strength_within","4","cue_strength_within","look","Cat","t11","t5","inner","t5","right","2",4145,1
"215","anon28_cue_strength_within","5","cue_strength_within","lookLabel","Bear","t3","t9","outer","t3","left","3",7556,1
"216","anon28_cue_strength_within","6","cue_strength_within","look","Frog","t8","t2","outer","t2","right","4",1098,1
"217","anon28_cue_strength_within","7","cue_strength_within","point","Elephant","t12","t6","inner","t6","right","5",2319,1
"218","anon28_cue_strength_within","8","cue_strength_within","point","Bunny","t16","t1","inner","t16","left","6",1635,1
"219","anon28_cue_strength_within","9","cue_strength_within","pointLabel","Dog","t15","t4","inner","t4","right","7",5003,1
"220","anon28_cue_strength_within","10","cue_strength_within","pointLabel","Pig","t17","t7","inner","t17","left","8",4274,1
"221","anon29_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",7706,1
"222","anon29_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",10081,1
"223","anon29_cue_strength_within","3","cue_strength_within","point","Sheep","t15","t16","outer","t15","right","1",3417,0
"224","anon29_cue_strength_within","4","cue_strength_within","pointLabel","Mouse","t11","t8","outer","t11","left","2",4837,1
"225","anon29_cue_strength_within","5","cue_strength_within","point","Tiger","t1","t10","inner","t10","right","3",2535,1
"226","anon29_cue_strength_within","6","cue_strength_within","pointLabel","Bear","t17","t9","inner","t17","left","4",5193,1
"227","anon29_cue_strength_within","7","cue_strength_within","look","Dog","t12","t4","outer","t12","left","5",1561,1
"228","anon29_cue_strength_within","8","cue_strength_within","lookLabel","Monkey","t7","t5","outer","t7","right","6",5940,0
"229","anon29_cue_strength_within","9","cue_strength_within","lookLabel","Elephant","t14","t6","outer","t14","right","7",9341,0
"230","anon29_cue_strength_within","10","cue_strength_within","look","Bunny","t3","t2","outer","t3","left","8",3554,1
"231","anon3_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",5190,1
"232","anon3_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",4481,1
"233","anon3_cue_strength_within","3","cue_strength_within","lookLabel","Elephant","t7","t16","inner","t16","right","1",5361,1
"234","anon3_cue_strength_within","4","cue_strength_within","point","Cat","t3","t4","inner","t3","left","2",6760,1
"235","anon3_cue_strength_within","5","cue_strength_within","pointLabel","Monkey","t9","t6","outer","t9","left","3",6151,1
"236","anon3_cue_strength_within","6","cue_strength_within","lookLabel","Dog","t10","t2","inner","t2","right","4",4088,1
"237","anon3_cue_strength_within","7","cue_strength_within","point","Pig","t8","t17","inner","t17","right","5",2472,1
"238","anon3_cue_strength_within","8","cue_strength_within","look","Tiger","t5","t11","outer","t5","left","6",1768,1
"239","anon3_cue_strength_within","9","cue_strength_within","look","Bear","t15","t14","inner","t14","right","7",929,1
"240","anon3_cue_strength_within","10","cue_strength_within","pointLabel","Sheep","t12","t1","outer","t1","left","8",4340,0
"241","anon30_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",4739,1
"242","anon30_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",7378,1
"243","anon30_cue_strength_within","3","cue_strength_within","lookLabel","Cat","t12","t10","inner","t10","right","1",7938,1
"244","anon30_cue_strength_within","4","cue_strength_within","point","Bunny","t5","t9","outer","t9","right","2",3858,1
"245","anon30_cue_strength_within","5","cue_strength_within","look","Pig","t15","t3","inner","t15","left","3",2074,1
"246","anon30_cue_strength_within","6","cue_strength_within","lookLabel","Mouse","t4","t11","outer","t4","left","4",4138,1
"247","anon30_cue_strength_within","7","cue_strength_within","look","Tiger","t14","t7","outer","t7","right","5",3257,1
"248","anon30_cue_strength_within","8","cue_strength_within","point","Sheep","t1","t17","inner","t1","left","6",15825,1
"249","anon30_cue_strength_within","9","cue_strength_within","pointLabel","Bear","t2","t8","inner","t2","left","7",6137,1
"250","anon30_cue_strength_within","10","cue_strength_within","pointLabel","Frog","t16","t6","outer","t16","right","8",5490,0
"251","anon31_cue_strength_within","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",6517,1
"252","anon31_cue_strength_within","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",4604,1
"253","anon31_cue_strength_within","3","cue_strength_within","point","Pig","t9","t14","inner","t9","left","1",2633,1
"254","anon31_cue_strength_within","4","cue_strength_within","pointLabel","Dog","t4","t1","inner","t4","left","2",6300,1
"255","anon31_cue_strength_within","5","cue_strength_within","look","Frog","t7","t16","outer","t7","right","3",8118,0
"256","anon31_cue_strength_within","6","cue_strength_within","lookLabel","Bunny","t17","t12","inner","t17","left","4",7251,1
"257","anon31_cue_strength_within","7","cue_strength_within","lookLabel","Cat","t6","t11","inner","t6","right","5",5010,0
"258","anon31_cue_strength_within","8","cue_strength_within","look","Sheep","t3","t8","inner","t8","right","6",1673,1
