"","id","alltrial","experiment","condition","control","agent","leftObject","rightObject","targetOnTable","pick","target","trial","rt","correct"
"279","d63d3d13875b1b9d24288c0b8a8edf2f","9","cue_strength_unintentional_person","lookLabel","yes","Bunny","t17","t1","inner","t1","right","7",6454,1
"280","d63d3d13875b1b9d24288c0b8a8edf2f","10","cue_strength_unintentional_person","lookLabel","no","Cat","t5","t6","inner","t6","right","8",6886,1
"281","d7af7c4bf1b97aa8c4d6db902ac4cca1","1","cue_strength_unintentional_person","label","no","Elephant","car","bear","inner","car","left","train",11745,1
"282","d7af7c4bf1b97aa8c4d6db902ac4cca1","2","cue_strength_unintentional_person","label","no","Pig","duck","ball","outer","ball","right","train",10058,1
"283","d7af7c4bf1b97aa8c4d6db902ac4cca1","3","cue_strength_unintentional_person","lookLabel","yes","Frog","t6","t9","inner","t9","left","1",11605,0
"284","d7af7c4bf1b97aa8c4d6db902ac4cca1","4","cue_strength_unintentional_person","lookLabel","no","Beaver","t5","t7","inner","t7","right","2",10668,1
"285","d7af7c4bf1b97aa8c4d6db902ac4cca1","5","cue_strength_unintentional_person","lookLabel","no","Mouse","t2","t10","inner","t2","right","3",9635,0
"286","d7af7c4bf1b97aa8c4d6db902ac4cca1","6","cue_strength_unintentional_person","lookLabel","no","Tiger","t4","t18","outer","t18","left","4",8611,0
"287","d7af7c4bf1b97aa8c4d6db902ac4cca1","7","cue_strength_unintentional_person","lookLabel","yes","Bear","t13","t12","inner","t13","right","5",9079,0
"288","d7af7c4bf1b97aa8c4d6db902ac4cca1","8","cue_strength_unintentional_person","lookLabel","yes","Dog","t16","t17","outer","t17","left","6",8524,0
"289","d7af7c4bf1b97aa8c4d6db902ac4cca1","9","cue_strength_unintentional_person","lookLabel","yes","Monkey","t14","t3","inner","t14","left","7",7869,1
"290","d7af7c4bf1b97aa8c4d6db902ac4cca1","10","cue_strength_unintentional_person","lookLabel","no","Bunny","t11","t15","inner","t15","right","8",8872,1
"291","fee42cc6bf917bcdb0abd39c8df9829a","1","cue_strength_unintentional_person","label","no","Elephant","car","bear","inner","car","left","train",11436,1
"292","fee42cc6bf917bcdb0abd39c8df9829a","2","cue_strength_unintentional_person","label","no","Pig","duck","ball","outer","ball","right","train",10280,1
"293","fee42cc6bf917bcdb0abd39c8df9829a","3","cue_strength_unintentional_person","lookLabel","yes","Dog","t8","t3","inner","t8","right","1",14566,0
"294","fee42cc6bf917bcdb0abd39c8df9829a","4","cue_strength_unintentional_person","lookLabel","yes","Bunny","t12","t1","inner","t12","right","2",15378,1
"295","fee42cc6bf917bcdb0abd39c8df9829a","5","cue_strength_unintentional_person","lookLabel","no","Beaver","t14","t7","outer","t7","right","3",13812,1
"296","fee42cc6bf917bcdb0abd39c8df9829a","6","cue_strength_unintentional_person","lookLabel","no","Monkey","t9","t6","outer","t6","left","4",11520,0
"297","fee42cc6bf917bcdb0abd39c8df9829a","7","cue_strength_unintentional_person","lookLabel","yes","Frog","t13","t5","inner","t5","right","5",11112,1
"298","fee42cc6bf917bcdb0abd39c8df9829a","8","cue_strength_unintentional_person","lookLabel","no","Bear","t17","t10","outer","t17","right","6",10950,0
"299","fee42cc6bf917bcdb0abd39c8df9829a","9","cue_strength_unintentional_person","lookLabel","yes","Mouse","t16","t4","outer","t16","left","7",13948,1
"300","fee42cc6bf917bcdb0abd39c8df9829a","10","cue_strength_unintentional_person","lookLabel","no","Tiger","t15","t2","outer","t15","left","8",13284,1
