"","id","alltrial","experiment","condition","control","agent","leftObject","rightObject","targetOnTable","pick","target","trial","rt","correct"
"49","11faa729d749f0bdda92d7b5f92644f2","5","cue_strength_controls","lookLabel","no","Beaver","t1","t4","outer","t4","right","3",5462,1
"50","11faa729d749f0bdda92d7b5f92644f2","6","cue_strength_controls","lookLabel","abs","Monkey","t6","t18","outer","t6","right","4",4757,0
"51","11faa729d749f0bdda92d7b5f92644f2","7","cue_strength_controls","lookLabel","abs","Sheep","t13","t11","outer","t13","left","5",7528,1
"52","11faa729d749f0bdda92d7b5f92644f2","8","cue_strength_controls","lookLabel","no","Dog","t8","t12","outer","t8","left","6",4235,1
"53","11faa729d749f0bdda92d7b5f92644f2","9","cue_strength_controls","lookLabel","no","Mouse","t7","t15","inner","t7","left","7",4984,1
"54","11faa729d749f0bdda92d7b5f92644f2","10","cue_strength_controls","lookLabel","bar","Bear","t5","t10","outer","t10","left","8",5524,0
"55","11faa729d749f0bdda92d7b5f92644f2","11","cue_strength_controls","lookLabel","abs","Frog","t3","t14","outer","t3","right","9",4867,0
"56","1d8d658e05c8db76a9d3c8b8ba8065ca","1","cue_strength_controls","label","no","Elephant","car","bear","inner","car","left","train",7228,1
"57","1d8d658e05c8db76a9d3c8b8ba8065ca","2","cue_strength_controls","label","no","Pig","duck","ball","outer","ball","right","train",10784,1
"58","1d8d658e05c8db76a9d3c8b8ba8065ca","3","cue_strength_controls","lookLabel","bar","Elephant","t11","t4","inner","t4","left","1",15766,0
"59","1d8d658e05c8db76a9d3c8b8ba8065ca","4","cue_strength_controls","lookLabel","no","Beaver","t15","t3","inner","t3","right","2",10536,1
"60","1d8d658e05c8db76a9d3c8b8ba8065ca","5","cue_strength_controls","lookLabel","bar","Monkey","t8","t2","outer","t2","right","3",10660,1
"61","1d8d658e05c8db76a9d3c8b8ba8065ca","6","cue_strength_controls","lookLabel","abs","Mouse","t13","t1","inner","t13","right","4",13234,1
"62","1d8d658e05c8db76a9d3c8b8ba8065ca","7","cue_strength_controls","lookLabel","no","Sheep","t17","t5","outer","t17","left","5",5270,1
"63","1d8d658e05c8db76a9d3c8b8ba8065ca","8","cue_strength_controls","lookLabel","bar","Bunny","t14","t6","inner","t6","left","6",10738,0
"64","1d8d658e05c8db76a9d3c8b8ba8065ca","9","cue_strength_controls","lookLabel","no","Frog","t16","t10","outer","t10","right","7",4334,1
"65","1d8d658e05c8db76a9d3c8b8ba8065ca","10","cue_strength_controls","lookLabel","abs","Dog","t12","t7","inner","t12","right","8",7554,0
"66","1d8d658e05c8db76a9d3c8b8ba8065ca","11","cue_strength_controls","lookLabel","abs","Bear","t18","t9","outer","t9","left","9",9406,0
"67","24af76b311c58aaea14ea26716c8fc35","1","cue_strength_controls","label","no","Elephant","car","bear","inner","car","left","train",4751,1
"68","24af76b311c58aaea14ea26716c8fc35","2","cue_strength_controls","label","no","Pig","duck","ball","outer","ball","right","train",4565,1
"69","24af76b311c58aaea14ea26716c8fc35","3","cue_strength_controls","lookLabel","no","Bear","t14","t7","inner","t7","left","1",5696,0
"70","24af76b311c58aaea14ea26716c8fc35","4","cue_strength_controls","lookLabel","abs","Bunny","t18","t4","outer","t18","right","2",5680,0
"71","24af76b311c58aaea14ea26716c8fc35","5","cue_strength_controls","lookLabel","bar","Dog","t13","t16","outer","t16","right","3",4669,1
"72","24af76b311c58aaea14ea26716c8fc35","6","cue_strength_controls","lookLabel","abs","Monkey","t3","t6","inner","t3","right","4",4473,0
"73","24af76b311c58aaea14ea26716c8fc35","7","cue_strength_controls","lookLabel","bar","Elephant","t10","t15","outer","t10","left","5",5653,1
"74","24af76b311c58aaea14ea26716c8fc35","8","cue_strength_controls","lookLabel","abs","Frog","t5","t2","inner","t2","left","6",4769,0
"75","24af76b311c58aaea14ea26716c8fc35","9","cue_strength_controls","lookLabel","no","Mouse","t11","t1","inner","t11","left","7",4886,1
"76","24af76b311c58aaea14ea26716c8fc35","10","cue_strength_controls","lookLabel","bar","Tiger","t12","t9","outer","t9","right","8",4688,1
"77","24af76b311c58aaea14ea26716c8fc35","11","cue_strength_controls","lookLabel","no","Cat","t17","t8","inner","t8","left","9",5170,0
"78","2c11d4a26f95d3d9673e2ba8ec5e20a6","1","cue_strength_controls","label","no","Elephant","car","bear","inner","car","left","train",7575,1
"79","2c11d4a26f95d3d9673e2ba8ec5e20a6","2","cue_strength_controls","label","no","Pig","duck","ball","outer","ball","right","train",5112,1
"80","2c11d4a26f95d3d9673e2ba8ec5e20a6","3","cue_strength_controls","lookLabel","no","Frog","t12","t3","outer","t3","right","1",10846,1
"81","2c11d4a26f95d3d9673e2ba8ec5e20a6","4","cue_strength_controls","lookLabel","abs","Monkey","t13","t18","outer","t18","left","2",10728,0
"82","2c11d4a26f95d3d9673e2ba8ec5e20a6","5","cue_strength_controls","lookLabel","abs","Bunny","t7","t16","inner","t7","right","3",11215,0
"83","2c11d4a26f95d3d9673e2ba8ec5e20a6","6","cue_strength_controls","lookLabel","bar","Tiger","t2","t5","outer","t5","left","4",10846,0
"84","2c11d4a26f95d3d9673e2ba8ec5e20a6","7","cue_strength_controls","lookLabel","bar","Cat","t15","t14","outer","t14","left","5",5910,0
"85","2c11d4a26f95d3d9673e2ba8ec5e20a6","8","cue_strength_controls","lookLabel","abs","Beaver","t4","t11","outer","t4","right","6",5596,0
"86","2c11d4a26f95d3d9673e2ba8ec5e20a6","9","cue_strength_controls","lookLabel","no","Bear","t10","t1","outer","t10","left","7",5676,1
"87","2c11d4a26f95d3d9673e2ba8ec5e20a6","10","cue_strength_controls","lookLabel","no","Sheep","t9","t6","outer","t6","right","8",7586,1
"88","2c11d4a26f95d3d9673e2ba8ec5e20a6","11","cue_strength_controls","lookLabel","bar","Mouse","t17","t8","outer","t17","right","9",5679,0
"89","314c3375399c10822293b85d11d28373","1","cue_strength_controls","label","no","Elephant","car","bear","inner","car","left","train",5550,1
"90","314c3375399c10822293b85d11d28373","2","cue_strength_controls","label","no","Pig","duck","ball","outer","ball","right","train",10405,1
"91","314c3375399c10822293b85d11d28373","3","cue_strength_controls","lookLabel","abs","Elephant","t17","t15","outer","t15","right","1",9512,1
"92","314c3375399c10822293b85d11d28373","4","cue_strength_controls","lookLabel","no","Monkey","t12","t5","inner","t12","left","2",5876,1
"93","314c3375399c10822293b85d11d28373","5","cue_strength_controls","lookLabel","bar","Mouse","t10","t14","outer","t10","left","3",9826,1
"94","314c3375399c10822293b85d11d28373","6","cue_strength_controls","lookLabel","no","Sheep","t7","t16","outer","t16","right","4",5128,1
"95","314c3375399c10822293b85d11d28373","7","cue_strength_controls","lookLabel","abs","Beaver","t3","t18","outer","t18","right","5",5103,1
"96","314c3375399c10822293b85d11d28373","8","cue_strength_controls","lookLabel","bar","Frog","t11","t9","outer","t9","left","6",13216,0
"97","314c3375399c10822293b85d11d28373","9","cue_strength_controls","lookLabel","abs","Dog","t6","t8","outer","t6","left","7",6683,1
"98","314c3375399c10822293b85d11d28373","10","cue_strength_controls","lookLabel","no","Bear","t4","t13","inner","t13","right","8",9125,1
"99","314c3375399c10822293b85d11d28373","11","cue_strength_controls","lookLabel","bar","Cat","t1","t2","outer","t2","right","9",10075,1
"100","3ceb12dcb04aa79c16179fa5477ca43a","1","cue_strength_controls","label","no","Elephant","car","bear","inner","car","left","train",5610,1
"101","3ceb12dcb04aa79c16179fa5477ca43a","2","cue_strength_controls","label","no","Pig","duck","ball","outer","ball","right","train",11066,1
"102","3ceb12dcb04aa79c16179fa5477ca43a","3","cue_strength_controls","lookLabel","no","Elephant","t1","t4","outer","t4","right","1",17888,1
"103","3ceb12dcb04aa79c16179fa5477ca43a","4","cue_strength_controls","lookLabel","abs","Mouse","t13","t3","outer","t3","right","2",16904,1
"104","3ceb12dcb04aa79c16179fa5477ca43a","5","cue_strength_controls","lookLabel","no","Tiger","t11","t16","outer","t11","left","3",11981,1
"105","3ceb12dcb04aa79c16179fa5477ca43a","6","cue_strength_controls","lookLabel","abs","Monkey","t2","t10","inner","t10","left","4",12747,0
"106","3ceb12dcb04aa79c16179fa5477ca43a","7","cue_strength_controls","lookLabel","no","Sheep","t9","t6","outer","t6","right","5",11673,1
"107","3ceb12dcb04aa79c16179fa5477ca43a","8","cue_strength_controls","lookLabel","bar","Dog","t5","t7","outer","t7","left","6",11651,0
"108","3ceb12dcb04aa79c16179fa5477ca43a","9","cue_strength_controls","lookLabel","abs","Cat","t18","t8","outer","t8","left","7",10959,0
"109","3ceb12dcb04aa79c16179fa5477ca43a","10","cue_strength_controls","lookLabel","bar","Beaver","t17","t14","inner","t14","right","8",11444,1
"110","3ceb12dcb04aa79c16179fa5477ca43a","11","cue_strength_controls","lookLabel","bar","Bunny","t15","t12","outer","t12","right","9",11350,1
"111","3e5d5a1d0985716215916d591b525278","1","cue_strength_controls","label","no","Elephant","car","bear","inner","car","left","train",5531,1
"112","3e5d5a1d0985716215916d591b525278","2","cue_strength_controls","label","no","Pig","duck","ball","outer","ball","right","train",4526,1
"113","3e5d5a1d0985716215916d591b525278","3","cue_strength_controls","lookLabel","no","Elephant","t18","t5","outer","t5","right","1",5732,1
"114","3e5d5a1d0985716215916d591b525278","4","cue_strength_controls","lookLabel","bar","Frog","t2","t3","outer","t3","right","2",8446,1
"115","3e5d5a1d0985716215916d591b525278","5","cue_strength_controls","lookLabel","no","Monkey","t14","t4","inner","t14","left","3",5251,1
"116","3e5d5a1d0985716215916d591b525278","6","cue_strength_controls","lookLabel","bar","Tiger","t16","t10","inner","t16","right","4",4379,0
"117","3e5d5a1d0985716215916d591b525278","7","cue_strength_controls","lookLabel","abs","Bunny","t8","t1","inner","t1","right","5",14002,1
"118","3e5d5a1d0985716215916d591b525278","8","cue_strength_controls","lookLabel","abs","Dog","t13","t17","outer","t13","right","6",4063,0
"119","3e5d5a1d0985716215916d591b525278","9","cue_strength_controls","lookLabel","bar","Bear","t9","t7","inner","t9","left","7",4295,1
"120","3e5d5a1d0985716215916d591b525278","10","cue_strength_controls","lookLabel","no","Beaver","t6","t12","inner","t6","left","8",4376,1
"121","3e5d5a1d0985716215916d591b525278","11","cue_strength_controls","lookLabel","abs","Mouse","t15","t11","inner","t11","left","9",4716,0
"122","4272fb2508cd913ed997d908937bf751","1","cue_strength_controls","label","no","Elephant","car","bear","inner","bear","left","train",5503,0
"123","4272fb2508cd913ed997d908937bf751","2","cue_strength_controls","label","no","Pig","duck","ball","outer","ball","right","train",4798,1
"124","4272fb2508cd913ed997d908937bf751","3","cue_strength_controls","lookLabel","bar","Sheep","t1","t10","inner","t10","right","1",30802,1
"125","4272fb2508cd913ed997d908937bf751","4","cue_strength_controls","lookLabel","abs","Mouse","t12","t5","inner","t5","left","2",20332,0
"126","4272fb2508cd913ed997d908937bf751","5","cue_strength_controls","lookLabel","no","Tiger","t2","t8","inner","t8","right","3",12911,1
"127","4272fb2508cd913ed997d908937bf751","6","cue_strength_controls","lookLabel","bar","Frog","t13","t16","inner","t16","right","4",11473,1
"128","4272fb2508cd913ed997d908937bf751","7","cue_strength_controls","lookLabel","abs","Beaver","t7","t14","inner","t14","left","5",12746,0
"129","4272fb2508cd913ed997d908937bf751","8","cue_strength_controls","lookLabel","bar","Elephant","t6","t17","outer","t17","left","6",11378,0
"130","4272fb2508cd913ed997d908937bf751","9","cue_strength_controls","lookLabel","no","Bunny","t9","t15","inner","t9","right","7",11975,0
"131","4272fb2508cd913ed997d908937bf751","10","cue_strength_controls","lookLabel","abs","Dog","t4","t11","outer","t11","left","8",10812,0
"132","4272fb2508cd913ed997d908937bf751","11","cue_strength_controls","lookLabel","no","Bear","t18","t3","outer","t18","right","9",10040,0
"133","43974dd85d8347dc373dada38b351f08","1","cue_strength_controls","label","no","Elephant","car","bear","inner","car","left","train",8906,1
"134","43974dd85d8347dc373dada38b351f08","2","cue_strength_controls","label","no","Pig","duck","ball","outer","ball","right","train",10626,1
"135","43974dd85d8347dc373dada38b351f08","3","cue_strength_controls","lookLabel","abs","Elephant","t12","t15","inner","t15","left","1",14250,0
"136","43974dd85d8347dc373dada38b351f08","4","cue_strength_controls","lookLabel","bar","Frog","t11","t13","outer","t11","left","2",12842,1
"137","43974dd85d8347dc373dada38b351f08","5","cue_strength_controls","lookLabel","abs","Mouse","t18","t8","outer","t8","left","3",21810,0
"138","43974dd85d8347dc373dada38b351f08","6","cue_strength_controls","lookLabel","no","Tiger","t1","t2","inner","t2","right","4",4470,1
"139","43974dd85d8347dc373dada38b351f08","7","cue_strength_controls","lookLabel","no","Sheep","t7","t9","outer","t9","right","5",9603,1
"140","43974dd85d8347dc373dada38b351f08","8","cue_strength_controls","lookLabel","bar","Dog","t17","t10","inner","t17","left","6",9843,1
"141","43974dd85d8347dc373dada38b351f08","9","cue_strength_controls","lookLabel","no","Bear","t4","t14","outer","t14","right","7",6242,1
"142","43974dd85d8347dc373dada38b351f08","10","cue_strength_controls","lookLabel","bar","Monkey","t6","t5","inner","t5","right","8",15402,1
"143","43974dd85d8347dc373dada38b351f08","11","cue_strength_controls","lookLabel","abs","Beaver","t3","t16","inner","t3","right","9",6212,0
"144","4fd5cc91db3d836e1673364a4a4bc8a0","1","cue_strength_controls","label","no","Elephant","car","bear","inner","bear","left","train",5319,0
"145","4fd5cc91db3d836e1673364a4a4bc8a0","2","cue_strength_controls","label","no","Pig","duck","ball","outer","ball","right","train",5229,1
"146","4fd5cc91db3d836e1673364a4a4bc8a0","3","cue_strength_controls","lookLabel","bar","Elephant","t15","t17","inner","t15","left","1",4132,1
"147","4fd5cc91db3d836e1673364a4a4bc8a0","4","cue_strength_controls","lookLabel","abs","Tiger","t4","t12","inner","t12","right","2",4127,1
"148","4fd5cc91db3d836e1673364a4a4bc8a0","5","cue_strength_controls","lookLabel","no","Mouse","t16","t13","inner","t16","left","3",4083,1
"149","4fd5cc91db3d836e1673364a4a4bc8a0","6","cue_strength_controls","lookLabel","bar","Bear","t1","t2","outer","t2","right","4",10233,1
"150","4fd5cc91db3d836e1673364a4a4bc8a0","7","cue_strength_controls","lookLabel","abs","Sheep","t14","t18","outer","t14","left","5",7859,1
"151","4fd5cc91db3d836e1673364a4a4bc8a0","8","cue_strength_controls","lookLabel","no","Beaver","t9","t7","outer","t7","right","6",4184,1
"152","4fd5cc91db3d836e1673364a4a4bc8a0","9","cue_strength_controls","lookLabel","abs","Dog","t5","t10","inner","t5","left","7",4457,1
"153","4fd5cc91db3d836e1673364a4a4bc8a0","10","cue_strength_controls","lookLabel","bar","Monkey","t8","t3","inner","t3","right","8",4799,1
"154","4fd5cc91db3d836e1673364a4a4bc8a0","11","cue_strength_controls","lookLabel","no","Cat","t6","t11","outer","t6","left","9",4390,1
"155","535910136e00a224d7adb91e0cdedab6","1","cue_strength_controls","label","no","Elephant","car","bear","inner","car","left","train",6466,1
"156","535910136e00a224d7adb91e0cdedab6","2","cue_strength_controls","label","no","Pig","duck","ball","outer","ball","right","train",4841,1
"157","535910136e00a224d7adb91e0cdedab6","3","cue_strength_controls","lookLabel","abs","Cat","t8","t17","inner","t8","right","1",4586,0
"158","535910136e00a224d7adb91e0cdedab6","4","cue_strength_controls","lookLabel","no","Mouse","t15","t18","inner","t18","left","2",5121,0
"159","535910136e00a224d7adb91e0cdedab6","5","cue_strength_controls","lookLabel","no","Tiger","t11","t16","outer","t16","left","3",4241,0
"160","535910136e00a224d7adb91e0cdedab6","6","cue_strength_controls","lookLabel","abs","Sheep","t4","t5","outer","t4","right","4",4506,0
"161","535910136e00a224d7adb91e0cdedab6","7","cue_strength_controls","lookLabel","abs","Monkey","t1","t7","outer","t1","right","5",4087,0
"162","535910136e00a224d7adb91e0cdedab6","8","cue_strength_controls","lookLabel","no","Beaver","t6","t14","inner","t6","right","6",4442,0
"163","535910136e00a224d7adb91e0cdedab6","9","cue_strength_controls","lookLabel","bar","Bunny","t10","t13","outer","t13","left","7",4202,0
"164","535910136e00a224d7adb91e0cdedab6","10","cue_strength_controls","lookLabel","bar","Dog","t2","t9","outer","t9","left","8",4420,0
"165","535910136e00a224d7adb91e0cdedab6","11","cue_strength_controls","lookLabel","bar","Elephant","t3","t12","inner","t3","right","9",4207,0
"166","553e606668b25a73ed6e97ef78a4b23f","1","cue_strength_controls","label","no","Elephant","car","bear","inner","car","left","train",5450,1
"167","553e606668b25a73ed6e97ef78a4b23f","2","cue_strength_controls","label","no","Pig","duck","ball","outer","ball","right","train",6789,1
"168","553e606668b25a73ed6e97ef78a4b23f","3","cue_strength_controls","lookLabel","no","Bunny","t12","t1","inner","t12","left","1",5665,1
"169","553e606668b25a73ed6e97ef78a4b23f","4","cue_strength_controls","lookLabel","no","Dog","t18","t13","outer","t18","right","2",12284,0
"170","553e606668b25a73ed6e97ef78a4b23f","5","cue_strength_controls","lookLabel","abs","Beaver","t11","t3","inner","t3","left","3",6406,0
"171","553e606668b25a73ed6e97ef78a4b23f","6","cue_strength_controls","lookLabel","bar","Sheep","t5","t4","inner","t4","left","4",10558,0
"172","553e606668b25a73ed6e97ef78a4b23f","7","cue_strength_controls","lookLabel","abs","Monkey","t14","t6","outer","t14","right","5",12104,0
"173","553e606668b25a73ed6e97ef78a4b23f","8","cue_strength_controls","lookLabel","no","Mouse","t2","t15","inner","t2","right","6",6194,0
"174","553e606668b25a73ed6e97ef78a4b23f","9","cue_strength_controls","lookLabel","abs","Bear","t10","t16","inner","t16","left","7",6452,0
"175","553e606668b25a73ed6e97ef78a4b23f","10","cue_strength_controls","lookLabel","bar","Frog","t17","t9","outer","t17","right","8",6276,0
"176","553e606668b25a73ed6e97ef78a4b23f","11","cue_strength_controls","lookLabel","bar","Cat","t8","t7","inner","t7","left","9",6201,0
"177","57c03e69ec25772cb1bb12348cb3d97c","1","cue_strength_controls","label","no","Elephant","car","bear","inner","car","left","train",4324,1
"178","57c03e69ec25772cb1bb12348cb3d97c","2","cue_strength_controls","label","no","Pig","duck","ball","outer","ball","right","train",5568,1
"179","57c03e69ec25772cb1bb12348cb3d97c","3","cue_strength_controls","lookLabel","abs","Beaver","t13","t3","inner","t13","left","1",10627,1
"180","57c03e69ec25772cb1bb12348cb3d97c","4","cue_strength_controls","lookLabel","abs","Mouse","t14","t18","inner","t14","right","2",4969,0
"181","57c03e69ec25772cb1bb12348cb3d97c","5","cue_strength_controls","lookLabel","bar","Frog","t11","t15","outer","t15","left","3",4533,0
"182","57c03e69ec25772cb1bb12348cb3d97c","6","cue_strength_controls","lookLabel","no","Dog","t1","t12","outer","t1","right","4",5676,0
"183","57c03e69ec25772cb1bb12348cb3d97c","7","cue_strength_controls","lookLabel","no","Bunny","t4","t8","inner","t4","right","5",10218,0
"184","57c03e69ec25772cb1bb12348cb3d97c","8","cue_strength_controls","lookLabel","bar","Monkey","t16","t17","outer","t17","right","6",4672,1
"185","57c03e69ec25772cb1bb12348cb3d97c","9","cue_strength_controls","lookLabel","abs","Elephant","t6","t7","inner","t6","right","7",5063,0
"186","57c03e69ec25772cb1bb12348cb3d97c","10","cue_strength_controls","lookLabel","no","Tiger","t10","t2","outer","t10","left","8",7207,1
"187","57c03e69ec25772cb1bb12348cb3d97c","11","cue_strength_controls","lookLabel","bar","Bear","t5","t9","inner","t9","left","9",4680,0
"188","6dc47e4290b3726211cd5238795481c6","1","cue_strength_controls","label","no","Elephant","car","bear","inner","car","left","train",11270,1
"189","6dc47e4290b3726211cd5238795481c6","2","cue_strength_controls","label","no","Pig","duck","ball","outer","ball","right","train",4636,1
"190","6dc47e4290b3726211cd5238795481c6","3","cue_strength_controls","lookLabel","bar","Beaver","t16","t1","inner","t1","right","1",8464,1
"191","6dc47e4290b3726211cd5238795481c6","4","cue_strength_controls","lookLabel","abs","Dog","t7","t2","inner","t2","right","2",4243,1
"192","6dc47e4290b3726211cd5238795481c6","5","cue_strength_controls","lookLabel","abs","Monkey","t11","t3","outer","t11","left","3",5925,1
"193","6dc47e4290b3726211cd5238795481c6","6","cue_strength_controls","lookLabel","no","Elephant","t14","t4","inner","t14","left","4",5066,1
"194","6dc47e4290b3726211cd5238795481c6","7","cue_strength_controls","lookLabel","bar","Bear","t13","t5","outer","t5","right","5",4520,1
"195","6dc47e4290b3726211cd5238795481c6","8","cue_strength_controls","lookLabel","bar","Frog","t15","t10","inner","t10","left","6",6333,0
"196","6dc47e4290b3726211cd5238795481c6","9","cue_strength_controls","lookLabel","no","Sheep","t12","t8","inner","t8","left","7",4545,0
"197","6dc47e4290b3726211cd5238795481c6","10","cue_strength_controls","lookLabel","abs","Mouse","t17","t6","outer","t17","right","8",7844,0
"198","6dc47e4290b3726211cd5238795481c6","11","cue_strength_controls","lookLabel","no","Tiger","t18","t9","outer","t9","left","9",13419,0
"199","6dd2f63855fc528adcef048175041f48","1","cue_strength_controls","label","no","Elephant","car","bear","inner","car","left","train",4371,1
"200","6dd2f63855fc528adcef048175041f48","2","cue_strength_controls","label","no","Pig","duck","ball","outer","ball","right","train",4648,1
"201","6dd2f63855fc528adcef048175041f48","3","cue_strength_controls","lookLabel","abs","Bunny","t18","t3","outer","t3","right","1",4623,1
"202","6dd2f63855fc528adcef048175041f48","4","cue_strength_controls","lookLabel","abs","Cat","t13","t10","inner","t13","left","2",4680,1
