"","id","alltrial","experiment","condition","agent","leftObject","rightObject","targetOnTable","pick","target","trial","rt","correct"
"52","8d5a9230f1ac55c837ff3f08a49d64a6","2","cue_strength_between","label","Pig","duck","ball","outer","ball","right","train",4169,1
"53","8d5a9230f1ac55c837ff3f08a49d64a6","3","cue_strength_between","look","Tiger","t6","t1","outer","t6","right","1",2683,0
"54","8d5a9230f1ac55c837ff3f08a49d64a6","4","cue_strength_between","look","Bunny","t7","t3","outer","t3","left","2",1218,0
"55","8d5a9230f1ac55c837ff3f08a49d64a6","5","cue_strength_between","look","Frog","t12","t5","outer","t5","left","3",1738,0
"56","8d5a9230f1ac55c837ff3f08a49d64a6","6","cue_strength_between","look","Monkey","t4","t14","outer","t4","left","4",1130,1
"57","8d5a9230f1ac55c837ff3f08a49d64a6","7","cue_strength_between","look","Cat","t16","t2","inner","t2","right","5",1498,1
"58","8d5a9230f1ac55c837ff3f08a49d64a6","8","cue_strength_between","look","Bear","t15","t17","inner","t15","left","6",1481,1
"59","8d5a9230f1ac55c837ff3f08a49d64a6","9","cue_strength_between","look","Elephant","t11","t10","outer","t10","right","7",1674,1
"60","8d5a9230f1ac55c837ff3f08a49d64a6","10","cue_strength_between","look","Sheep","t9","t8","inner","t8","right","8",1450,1
"61","a58ab0a1c1563560e721df4cc9248b33","1","cue_strength_between","label","Elephant","car","bear","inner","car","left","train",4584,1
"62","a58ab0a1c1563560e721df4cc9248b33","2","cue_strength_between","label","Pig","duck","ball","outer","ball","right","train",7857,1
"63","a58ab0a1c1563560e721df4cc9248b33","3","cue_strength_between","look","Bunny","t10","t3","outer","t10","left","1",1721,1
"64","a58ab0a1c1563560e721df4cc9248b33","4","cue_strength_between","look","Frog","t12","t16","inner","t12","left","2",10121,1
"65","a58ab0a1c1563560e721df4cc9248b33","5","cue_strength_between","look","Monkey","t15","t5","outer","t5","right","3",4570,1
"66","a58ab0a1c1563560e721df4cc9248b33","6","cue_strength_between","look","Mouse","t17","t1","inner","t1","right","4",2129,1
"67","a58ab0a1c1563560e721df4cc9248b33","7","cue_strength_between","look","Elephant","t11","t7","outer","t7","right","5",1281,1
"68","a58ab0a1c1563560e721df4cc9248b33","8","cue_strength_between","look","Bear","t4","t14","outer","t4","left","6",985,1
"69","a58ab0a1c1563560e721df4cc9248b33","9","cue_strength_between","look","Dog","t9","t2","inner","t2","right","7",785,1
"70","a58ab0a1c1563560e721df4cc9248b33","10","cue_strength_between","look","Pig","t8","t6","inner","t8","left","8",1505,1
"71","b601dc5dfe2056e754d014089cc65a44","1","cue_strength_between","label","Elephant","car","bear","inner","car","left","train",5199,1
"72","b601dc5dfe2056e754d014089cc65a44","2","cue_strength_between","label","Pig","duck","ball","outer","ball","right","train",5126,1
"73","b601dc5dfe2056e754d014089cc65a44","3","cue_strength_between","look","Elephant","t16","t7","inner","t7","right","1",2614,1
"74","b601dc5dfe2056e754d014089cc65a44","4","cue_strength_between","look","Frog","t14","t9","inner","t9","right","2",2021,1
"75","b601dc5dfe2056e754d014089cc65a44","5","cue_strength_between","look","Mouse","t12","t6","inner","t12","left","3",3173,1
"76","b601dc5dfe2056e754d014089cc65a44","6","cue_strength_between","look","Monkey","t3","t5","outer","t3","left","4",1639,1
"77","b601dc5dfe2056e754d014089cc65a44","7","cue_strength_between","look","Pig","t15","t17","outer","t15","left","5",1925,1
"78","b601dc5dfe2056e754d014089cc65a44","8","cue_strength_between","look","Dog","t10","t2","inner","t2","right","6",975,1
"79","b601dc5dfe2056e754d014089cc65a44","9","cue_strength_between","look","Cat","t1","t8","inner","t1","left","7",1438,1
"80","b601dc5dfe2056e754d014089cc65a44","10","cue_strength_between","look","Sheep","t4","t11","inner","t11","right","8",1222,1
"81","b703d5f07bda6afcdc206a1e94cf8457","1","cue_strength_between","label","Elephant","car","bear","inner","car","left","train",5069,1
"82","b703d5f07bda6afcdc206a1e94cf8457","2","cue_strength_between","label","Pig","duck","ball","outer","ball","right","train",4474,1
"83","b703d5f07bda6afcdc206a1e94cf8457","3","cue_strength_between","look","Bunny","t11","t17","outer","t11","left","1",4394,1
"84","b703d5f07bda6afcdc206a1e94cf8457","4","cue_strength_between","look","Frog","t12","t3","inner","t3","right","2",1538,1
"85","b703d5f07bda6afcdc206a1e94cf8457","5","cue_strength_between","look","Monkey","t4","t15","outer","t4","left","3",1301,1
"86","b703d5f07bda6afcdc206a1e94cf8457","6","cue_strength_between","look","Pig","t8","t14","inner","t14","right","4",971,1
"87","b703d5f07bda6afcdc206a1e94cf8457","7","cue_strength_between","look","Mouse","t16","t10","inner","t16","left","5",1186,1
"88","b703d5f07bda6afcdc206a1e94cf8457","8","cue_strength_between","look","Tiger","t5","t2","inner","t2","right","6",681,1
"89","b703d5f07bda6afcdc206a1e94cf8457","9","cue_strength_between","look","Sheep","t6","t9","outer","t9","right","7",907,1
"90","b703d5f07bda6afcdc206a1e94cf8457","10","cue_strength_between","look","Dog","t1","t7","outer","t1","left","8",804,1
"91","bf6fc25f96f82b61ed87e538f43aa6c4","1","cue_strength_between","label","Elephant","car","bear","inner","car","left","train",8530,1
"92","bf6fc25f96f82b61ed87e538f43aa6c4","2","cue_strength_between","label","Pig","duck","ball","outer","ball","right","train",9365,1
"93","bf6fc25f96f82b61ed87e538f43aa6c4","3","cue_strength_between","look","Mouse","t10","t7","outer","t10","right","1",10036,0
"94","bf6fc25f96f82b61ed87e538f43aa6c4","4","cue_strength_between","look","Elephant","t5","t15","outer","t5","right","2",2729,0
"95","bf6fc25f96f82b61ed87e538f43aa6c4","5","cue_strength_between","look","Sheep","t2","t3","inner","t3","left","3",1669,0
"96","bf6fc25f96f82b61ed87e538f43aa6c4","6","cue_strength_between","look","Monkey","t17","t1","outer","t1","left","4",1824,0
"97","bf6fc25f96f82b61ed87e538f43aa6c4","7","cue_strength_between","look","Frog","t12","t16","inner","t12","right","5",1298,0
"98","bf6fc25f96f82b61ed87e538f43aa6c4","8","cue_strength_between","look","Dog","t9","t6","outer","t6","left","6",1853,0
"99","bf6fc25f96f82b61ed87e538f43aa6c4","9","cue_strength_between","look","Pig","t4","t8","outer","t4","right","7",1596,0
"100","bf6fc25f96f82b61ed87e538f43aa6c4","10","cue_strength_between","look","Bear","t11","t14","outer","t14","left","8",1275,0
"101","c27d095d24a7be1b0e14e162791d3dfc","1","cue_strength_between","label","Elephant","car","bear","inner","car","left","train",17624,1
"102","c27d095d24a7be1b0e14e162791d3dfc","2","cue_strength_between","label","Pig","duck","ball","outer","ball","right","train",9789,1
"103","c27d095d24a7be1b0e14e162791d3dfc","3","cue_strength_between","look","Cat","t8","t16","inner","t8","left","1",12115,1
"104","c27d095d24a7be1b0e14e162791d3dfc","4","cue_strength_between","look","Sheep","t12","t9","inner","t12","right","2",13066,0
"105","c27d095d24a7be1b0e14e162791d3dfc","5","cue_strength_between","look","Bear","t7","t15","inner","t15","left","3",6547,0
"106","c27d095d24a7be1b0e14e162791d3dfc","6","cue_strength_between","look","Tiger","t14","t10","inner","t10","left","4",3297,0
"107","c27d095d24a7be1b0e14e162791d3dfc","7","cue_strength_between","look","Pig","t1","t11","inner","t11","left","5",3933,1
"108","c27d095d24a7be1b0e14e162791d3dfc","8","cue_strength_between","look","Elephant","t4","t5","inner","t4","right","6",3884,0
"109","c27d095d24a7be1b0e14e162791d3dfc","9","cue_strength_between","look","Monkey","t3","t2","inner","t3","right","7",3215,0
"110","c27d095d24a7be1b0e14e162791d3dfc","10","cue_strength_between","look","Dog","t17","t6","outer","t6","right","8",5234,1
"111","d3221f6437c1e41938d8ed200a4652d7","1","cue_strength_between","label","Elephant","car","bear","inner","car","left","train",8120,1
"112","d3221f6437c1e41938d8ed200a4652d7","2","cue_strength_between","label","Pig","duck","ball","outer","ball","right","train",5266,1
"113","d3221f6437c1e41938d8ed200a4652d7","3","cue_strength_between","look","Tiger","t5","t4","inner","t5","left","1",5052,1
"114","d3221f6437c1e41938d8ed200a4652d7","4","cue_strength_between","look","Monkey","t1","t3","outer","t3","right","2",2316,1
"115","d3221f6437c1e41938d8ed200a4652d7","5","cue_strength_between","look","Frog","t11","t15","inner","t15","right","3",1764,1
"116","d3221f6437c1e41938d8ed200a4652d7","6","cue_strength_between","look","Bunny","t2","t9","inner","t2","left","4",1080,1
"117","d3221f6437c1e41938d8ed200a4652d7","7","cue_strength_between","look","Pig","t12","t14","outer","t12","left","5",1651,1
"118","d3221f6437c1e41938d8ed200a4652d7","8","cue_strength_between","look","Bear","t6","t7","outer","t6","left","6",2306,1
"119","d3221f6437c1e41938d8ed200a4652d7","9","cue_strength_between","look","Elephant","t16","t10","outer","t10","right","7",1088,1
"120","d3221f6437c1e41938d8ed200a4652d7","10","cue_strength_between","look","Dog","t17","t8","inner","t8","right","8",1117,1
"121","f8893b3e3bf32a35edd8c2a5104c10f3","1","cue_strength_between","label","Elephant","car","bear","inner","car","left","train",5841,1
"122","f8893b3e3bf32a35edd8c2a5104c10f3","2","cue_strength_between","label","Pig","duck","ball","outer","ball","right","train",6158,1
"123","f8893b3e3bf32a35edd8c2a5104c10f3","3","cue_strength_between","look","Bunny","t16","t9","outer","t16","left","1",6246,1
"124","f8893b3e3bf32a35edd8c2a5104c10f3","4","cue_strength_between","look","Cat","t12","t14","outer","t14","right","2",2711,1
"125","f8893b3e3bf32a35edd8c2a5104c10f3","5","cue_strength_between","look","Mouse","t2","t6","outer","t6","right","3",1691,1
"126","f8893b3e3bf32a35edd8c2a5104c10f3","6","cue_strength_between","look","Tiger","t8","t11","outer","t11","right","4",1597,1
"127","f8893b3e3bf32a35edd8c2a5104c10f3","7","cue_strength_between","look","Dog","t1","t7","inner","t7","right","5",1213,1
"128","f8893b3e3bf32a35edd8c2a5104c10f3","8","cue_strength_between","look","Monkey","t3","t4","inner","t3","left","6",1072,1
"129","f8893b3e3bf32a35edd8c2a5104c10f3","9","cue_strength_between","look","Bear","t15","t10","inner","t15","left","7",1215,1
"130","f8893b3e3bf32a35edd8c2a5104c10f3","10","cue_strength_between","look","Sheep","t5","t17","outer","t5","left","8",1145,1
"131","f97fd157f8f6a999e18e82ee369b661d","1","cue_strength_between","label","Elephant","car","bear","inner","car","left","train",4279,1
"132","f97fd157f8f6a999e18e82ee369b661d","2","cue_strength_between","label","Pig","duck","ball","outer","ball","right","train",4172,1
"133","f97fd157f8f6a999e18e82ee369b661d","3","cue_strength_between","look","Elephant","t4","t9","inner","t4","left","1",3564,1
"134","f97fd157f8f6a999e18e82ee369b661d","4","cue_strength_between","look","Frog","t10","t14","outer","t10","left","2",1904,1
"135","f97fd157f8f6a999e18e82ee369b661d","5","cue_strength_between","look","Bear","t12","t5","inner","t5","right","3",1172,1
"136","f97fd157f8f6a999e18e82ee369b661d","6","cue_strength_between","look","Mouse","t8","t16","outer","t8","left","4",1254,1
"137","f97fd157f8f6a999e18e82ee369b661d","7","cue_strength_between","look","Pig","t7","t2","inner","t7","left","5",961,1
"138","f97fd157f8f6a999e18e82ee369b661d","8","cue_strength_between","look","Bunny","t15","t6","inner","t6","right","6",1233,1
"139","f97fd157f8f6a999e18e82ee369b661d","9","cue_strength_between","look","Tiger","t3","t11","inner","t11","right","7",2532,1
"140","f97fd157f8f6a999e18e82ee369b661d","10","cue_strength_between","look","Dog","t1","t17","outer","t17","right","8",2370,1
"141","fe727594281bf64f944b2925aafc218c","1","cue_strength_between","label","Elephant","car","bear","inner","car","left","train",5020,1
"142","fe727594281bf64f944b2925aafc218c","2","cue_strength_between","label","Pig","duck","ball","outer","ball","right","train",4602,1
"143","fe727594281bf64f944b2925aafc218c","3","cue_strength_between","look","Mouse","t7","t3","outer","t3","right","1",1567,1
"144","fe727594281bf64f944b2925aafc218c","4","cue_strength_between","look","Bunny","t5","t9","outer","t9","right","2",1242,1
"145","fe727594281bf64f944b2925aafc218c","5","cue_strength_between","look","Bear","t12","t8","outer","t12","left","3",1623,1
"146","fe727594281bf64f944b2925aafc218c","6","cue_strength_between","look","Tiger","t2","t11","outer","t2","left","4",1411,1
"147","fe727594281bf64f944b2925aafc218c","7","cue_strength_between","look","Pig","t10","t1","inner","t1","right","5",1002,1
"148","fe727594281bf64f944b2925aafc218c","8","cue_strength_between","look","Dog","t15","t16","outer","t16","right","6",763,1
"149","fe727594281bf64f944b2925aafc218c","9","cue_strength_between","look","Elephant","t17","t14","outer","t17","left","7",948,1
"150","fe727594281bf64f944b2925aafc218c","10","cue_strength_between","look","Monkey","t4","t6","inner","t4","left","8",1389,1
