"","id","alltrial","experiment","condition","control","agent","leftObject","rightObject","targetOnTable","pick","target","trial","rt","correct"
"196","aee6ee00d92dabaa434c2afb74c5e7c1","6","cue_strength_unintentional_bell","lookLabel","no","Frog","t11","t3","outer","t11","left","4",14475,1
"197","aee6ee00d92dabaa434c2afb74c5e7c1","7","cue_strength_unintentional_bell","lookLabel","yes","Monkey","t14","t15","outer","t15","right","5",15219,1
"198","aee6ee00d92dabaa434c2afb74c5e7c1","8","cue_strength_unintentional_bell","lookLabel","yes","Dog","t2","t7","inner","t7","right","6",12546,1
"199","aee6ee00d92dabaa434c2afb74c5e7c1","9","cue_strength_unintentional_bell","lookLabel","yes","Bear","t6","t17","outer","t17","right","7",10363,1
"200","aee6ee00d92dabaa434c2afb74c5e7c1","10","cue_strength_unintentional_bell","lookLabel","yes","Tiger","t16","t9","outer","t16","left","8",10618,1
"201","ba96e4e99bcb288dea7d350655e3d1ec","1","cue_strength_unintentional_bell","label","no","Elephant","car","bear","inner","car","left","train",10394,1
"202","ba96e4e99bcb288dea7d350655e3d1ec","2","cue_strength_unintentional_bell","label","no","Pig","duck","ball","outer","ball","right","train",9608,1
"203","ba96e4e99bcb288dea7d350655e3d1ec","3","cue_strength_unintentional_bell","lookLabel","no","Beaver","t8","t4","inner","t8","right","1",12550,0
"204","ba96e4e99bcb288dea7d350655e3d1ec","4","cue_strength_unintentional_bell","lookLabel","yes","Frog","t12","t14","outer","t14","right","2",7751,1
"205","ba96e4e99bcb288dea7d350655e3d1ec","5","cue_strength_unintentional_bell","lookLabel","no","Mouse","t9","t17","inner","t17","right","3",11443,1
"206","ba96e4e99bcb288dea7d350655e3d1ec","6","cue_strength_unintentional_bell","lookLabel","no","Monkey","t18","t10","inner","t10","right","4",12140,1
"207","ba96e4e99bcb288dea7d350655e3d1ec","7","cue_strength_unintentional_bell","lookLabel","yes","Bunny","t6","t5","outer","t6","left","5",8115,1
"208","ba96e4e99bcb288dea7d350655e3d1ec","8","cue_strength_unintentional_bell","lookLabel","no","Bear","t2","t11","outer","t2","left","6",7663,1
"209","ba96e4e99bcb288dea7d350655e3d1ec","9","cue_strength_unintentional_bell","lookLabel","yes","Dog","t1","t7","inner","t7","left","7",8215,0
"210","ba96e4e99bcb288dea7d350655e3d1ec","10","cue_strength_unintentional_bell","lookLabel","yes","Tiger","t16","t13","inner","t13","left","8",15199,0
"211","bf771e4f45386aa6869c4b92f056bc54","1","cue_strength_unintentional_bell","label","no","Elephant","car","bear","inner","car","left","train",13165,1
"212","bf771e4f45386aa6869c4b92f056bc54","2","cue_strength_unintentional_bell","label","no","Pig","duck","ball","outer","ball","right","train",9836,1
"213","bf771e4f45386aa6869c4b92f056bc54","3","cue_strength_unintentional_bell","lookLabel","yes","Beaver","t13","t14","inner","t14","left","1",13338,0
"214","bf771e4f45386aa6869c4b92f056bc54","4","cue_strength_unintentional_bell","lookLabel","no","Frog","t2","t6","inner","t2","right","2",13405,0
"215","bf771e4f45386aa6869c4b92f056bc54","5","cue_strength_unintentional_bell","lookLabel","no","Mouse","t10","t17","inner","t10","right","3",13072,0
"216","bf771e4f45386aa6869c4b92f056bc54","6","cue_strength_unintentional_bell","lookLabel","no","Tiger","t12","t7","inner","t7","right","4",18047,1
"217","bf771e4f45386aa6869c4b92f056bc54","7","cue_strength_unintentional_bell","lookLabel","yes","Monkey","t9","t1","inner","t1","left","5",6366,0
"218","bf771e4f45386aa6869c4b92f056bc54","8","cue_strength_unintentional_bell","lookLabel","no","Cat","t15","t3","inner","t15","left","6",12688,1
"219","bf771e4f45386aa6869c4b92f056bc54","9","cue_strength_unintentional_bell","lookLabel","yes","Bunny","t16","t8","outer","t8","left","7",16182,0
"220","bf771e4f45386aa6869c4b92f056bc54","10","cue_strength_unintentional_bell","lookLabel","yes","Bear","t18","t11","outer","t18","right","8",13958,0
"221","c6341313abfd6fc270fb4ddf26fc6251","1","cue_strength_unintentional_bell","label","no","Elephant","car","bear","inner","car","left","train",11300,1
"222","c6341313abfd6fc270fb4ddf26fc6251","2","cue_strength_unintentional_bell","label","no","Pig","duck","ball","outer","ball","right","train",10691,1
"223","c6341313abfd6fc270fb4ddf26fc6251","3","cue_strength_unintentional_bell","lookLabel","no","Beaver","t15","t3","outer","t15","left","1",12735,1
"224","c6341313abfd6fc270fb4ddf26fc6251","4","cue_strength_unintentional_bell","lookLabel","yes","Frog","t2","t18","inner","t2","left","2",12745,1
"225","c6341313abfd6fc270fb4ddf26fc6251","5","cue_strength_unintentional_bell","lookLabel","yes","Mouse","t11","t4","inner","t11","right","3",11119,0
"226","c6341313abfd6fc270fb4ddf26fc6251","6","cue_strength_unintentional_bell","lookLabel","no","Bunny","t13","t8","outer","t8","left","4",10473,0
"227","c6341313abfd6fc270fb4ddf26fc6251","7","cue_strength_unintentional_bell","lookLabel","yes","Monkey","t10","t9","outer","t10","left","5",10553,1
"228","c6341313abfd6fc270fb4ddf26fc6251","8","cue_strength_unintentional_bell","lookLabel","yes","Dog","t14","t17","outer","t17","left","6",11353,0
"229","c6341313abfd6fc270fb4ddf26fc6251","9","cue_strength_unintentional_bell","lookLabel","no","Bear","t12","t6","outer","t12","right","7",15583,0
"230","c6341313abfd6fc270fb4ddf26fc6251","10","cue_strength_unintentional_bell","lookLabel","no","Tiger","t16","t7","outer","t16","right","8",12569,0
"231","c7363b7bd3d05fa145b68d09093819c1","1","cue_strength_unintentional_bell","label","no","Elephant","car","bear","inner","car","left","train",11060,1
"232","c7363b7bd3d05fa145b68d09093819c1","2","cue_strength_unintentional_bell","label","no","Pig","duck","ball","outer","ball","right","train",10404,1
"233","c7363b7bd3d05fa145b68d09093819c1","3","cue_strength_unintentional_bell","lookLabel","yes","Beaver","t18","t13","inner","t18","left","1",14126,1
"234","c7363b7bd3d05fa145b68d09093819c1","4","cue_strength_unintentional_bell","lookLabel","yes","Frog","t11","t14","outer","t14","left","2",11663,0
"235","c7363b7bd3d05fa145b68d09093819c1","5","cue_strength_unintentional_bell","lookLabel","no","Bunny","t9","t1","outer","t1","left","3",13860,0
"236","c7363b7bd3d05fa145b68d09093819c1","6","cue_strength_unintentional_bell","lookLabel","no","Cat","t8","t5","inner","t8","left","4",14741,1
"237","c7363b7bd3d05fa145b68d09093819c1","7","cue_strength_unintentional_bell","lookLabel","no","Mouse","t15","t6","inner","t6","left","5",14442,0
"238","c7363b7bd3d05fa145b68d09093819c1","8","cue_strength_unintentional_bell","lookLabel","yes","Sheep","t3","t7","inner","t3","right","6",11054,0
"239","c7363b7bd3d05fa145b68d09093819c1","9","cue_strength_unintentional_bell","lookLabel","yes","Dog","t4","t12","outer","t4","right","7",10969,0
"240","c7363b7bd3d05fa145b68d09093819c1","10","cue_strength_unintentional_bell","lookLabel","no","Bear","t17","t2","outer","t2","right","8",10677,1
"241","cd6b3d92b617cb295b3d3de38b37f963","1","cue_strength_unintentional_bell","label","no","Elephant","car","bear","inner","car","left","train",11002,1
"242","cd6b3d92b617cb295b3d3de38b37f963","2","cue_strength_unintentional_bell","label","no","Pig","duck","ball","outer","ball","right","train",9843,1
"243","cd6b3d92b617cb295b3d3de38b37f963","3","cue_strength_unintentional_bell","lookLabel","no","Mouse","t2","t3","outer","t3","right","1",12418,1
"244","cd6b3d92b617cb295b3d3de38b37f963","4","cue_strength_unintentional_bell","lookLabel","yes","Frog","t13","t15","outer","t15","right","2",11562,1
"245","cd6b3d92b617cb295b3d3de38b37f963","5","cue_strength_unintentional_bell","lookLabel","yes","Beaver","t4","t8","inner","t4","right","3",7795,0
"246","cd6b3d92b617cb295b3d3de38b37f963","6","cue_strength_unintentional_bell","lookLabel","yes","Monkey","t7","t12","inner","t7","right","4",6106,0
"247","cd6b3d92b617cb295b3d3de38b37f963","7","cue_strength_unintentional_bell","lookLabel","no","Bunny","t6","t1","inner","t6","left","5",7041,1
"248","cd6b3d92b617cb295b3d3de38b37f963","8","cue_strength_unintentional_bell","lookLabel","no","Dog","t14","t5","outer","t14","left","6",7305,1
"249","cd6b3d92b617cb295b3d3de38b37f963","9","cue_strength_unintentional_bell","lookLabel","no","Bear","t11","t9","inner","t9","right","7",6130,1
"250","cd6b3d92b617cb295b3d3de38b37f963","10","cue_strength_unintentional_bell","lookLabel","yes","Tiger","t16","t10","inner","t16","left","8",6091,1
"251","d41c1dda33becc1f5faaf2c6b7ae5ff7","1","cue_strength_unintentional_bell","label","no","Elephant","car","bear","inner","car","left","train",11380,1
"252","d41c1dda33becc1f5faaf2c6b7ae5ff7","2","cue_strength_unintentional_bell","label","no","Pig","duck","ball","outer","ball","right","train",9796,1
"253","d41c1dda33becc1f5faaf2c6b7ae5ff7","3","cue_strength_unintentional_bell","lookLabel","no","Frog","t11","t4","inner","t4","right","1",13395,1
"254","d41c1dda33becc1f5faaf2c6b7ae5ff7","4","cue_strength_unintentional_bell","lookLabel","yes","Beaver","t3","t15","inner","t15","left","2",13414,0
"255","d41c1dda33becc1f5faaf2c6b7ae5ff7","5","cue_strength_unintentional_bell","lookLabel","yes","Bunny","t7","t18","outer","t7","left","3",12005,1
"256","d41c1dda33becc1f5faaf2c6b7ae5ff7","6","cue_strength_unintentional_bell","lookLabel","no","Monkey","t1","t13","inner","t1","left","4",10851,1
"257","d41c1dda33becc1f5faaf2c6b7ae5ff7","7","cue_strength_unintentional_bell","lookLabel","no","Mouse","t10","t5","inner","t5","left","5",13734,0
"258","d41c1dda33becc1f5faaf2c6b7ae5ff7","8","cue_strength_unintentional_bell","lookLabel","yes","Dog","t14","t6","inner","t14","right","6",10922,0
"259","d41c1dda33becc1f5faaf2c6b7ae5ff7","9","cue_strength_unintentional_bell","lookLabel","yes","Bear","t2","t12","inner","t2","right","7",10730,0
"260","d41c1dda33becc1f5faaf2c6b7ae5ff7","10","cue_strength_unintentional_bell","lookLabel","no","Tiger","t9","t8","inner","t8","left","8",11267,0
"261","daccef3ac078c2c005b50e74a1d5dab6","1","cue_strength_unintentional_bell","label","no","Elephant","car","bear","inner","car","left","train",11983,1
"262","daccef3ac078c2c005b50e74a1d5dab6","2","cue_strength_unintentional_bell","label","no","Pig","duck","ball","outer","ball","right","train",10003,1
"263","daccef3ac078c2c005b50e74a1d5dab6","3","cue_strength_unintentional_bell","lookLabel","yes","Mouse","t18","t17","inner","t18","left","1",34113,1
"264","daccef3ac078c2c005b50e74a1d5dab6","4","cue_strength_unintentional_bell","lookLabel","no","Frog","t6","t2","inner","t2","right","2",13053,1
"265","daccef3ac078c2c005b50e74a1d5dab6","5","cue_strength_unintentional_bell","lookLabel","no","Sheep","t11","t7","outer","t7","left","3",11443,0
"266","daccef3ac078c2c005b50e74a1d5dab6","6","cue_strength_unintentional_bell","lookLabel","no","Beaver","t1","t9","inner","t1","right","4",11006,0
"267","daccef3ac078c2c005b50e74a1d5dab6","7","cue_strength_unintentional_bell","lookLabel","yes","Dog","t16","t3","inner","t3","left","5",11926,0
"268","daccef3ac078c2c005b50e74a1d5dab6","8","cue_strength_unintentional_bell","lookLabel","yes","Monkey","t8","t15","outer","t15","left","6",15821,0
"269","daccef3ac078c2c005b50e74a1d5dab6","9","cue_strength_unintentional_bell","lookLabel","yes","Bunny","t13","t14","inner","t13","right","7",10644,0
"270","daccef3ac078c2c005b50e74a1d5dab6","10","cue_strength_unintentional_bell","lookLabel","no","Bear","t4","t5","inner","t4","right","8",11600,0
"271","e8b39f6e77e350ffe612dda33469c42e","1","cue_strength_unintentional_bell","label","no","Elephant","car","bear","inner","car","left","train",11591,1
"272","e8b39f6e77e350ffe612dda33469c42e","2","cue_strength_unintentional_bell","label","no","Pig","duck","ball","outer","ball","right","train",9858,1
"273","e8b39f6e77e350ffe612dda33469c42e","3","cue_strength_unintentional_bell","lookLabel","yes","Beaver","t1","t10","inner","t1","left","1",13436,1
"274","e8b39f6e77e350ffe612dda33469c42e","4","cue_strength_unintentional_bell","lookLabel","no","Frog","t2","t3","inner","t3","right","2",12266,1
"275","e8b39f6e77e350ffe612dda33469c42e","5","cue_strength_unintentional_bell","lookLabel","no","Mouse","t9","t4","inner","t9","left","3",11875,1
"276","e8b39f6e77e350ffe612dda33469c42e","6","cue_strength_unintentional_bell","lookLabel","no","Dog","t11","t6","outer","t6","right","4",9088,1
"277","e8b39f6e77e350ffe612dda33469c42e","7","cue_strength_unintentional_bell","lookLabel","yes","Cat","t14","t15","outer","t15","right","5",11797,1
"278","e8b39f6e77e350ffe612dda33469c42e","8","cue_strength_unintentional_bell","lookLabel","no","Bear","t7","t5","outer","t7","left","6",11622,1
"279","e8b39f6e77e350ffe612dda33469c42e","9","cue_strength_unintentional_bell","lookLabel","yes","Bunny","t18","t12","outer","t12","right","7",8721,1
"280","e8b39f6e77e350ffe612dda33469c42e","10","cue_strength_unintentional_bell","lookLabel","yes","Tiger","t13","t8","inner","t8","left","8",12656,0
"281","f89dd1343eef15a55b4c6aad49029dec","1","cue_strength_unintentional_bell","label","no","Elephant","car","bear","inner","car","left","train",11058,1
"282","f89dd1343eef15a55b4c6aad49029dec","2","cue_strength_unintentional_bell","label","no","Pig","duck","ball","outer","ball","right","train",9847,1
"283","f89dd1343eef15a55b4c6aad49029dec","3","cue_strength_unintentional_bell","lookLabel","yes","Beaver","t15","t17","outer","t17","left","1",12442,0
"284","f89dd1343eef15a55b4c6aad49029dec","4","cue_strength_unintentional_bell","lookLabel","no","Frog","t13","t5","inner","t13","left","2",11299,1
"285","f89dd1343eef15a55b4c6aad49029dec","5","cue_strength_unintentional_bell","lookLabel","no","Monkey","t18","t10","inner","t10","right","3",11011,1
"286","f89dd1343eef15a55b4c6aad49029dec","6","cue_strength_unintentional_bell","lookLabel","no","Mouse","t12","t4","inner","t4","right","4",7303,1
"287","f89dd1343eef15a55b4c6aad49029dec","7","cue_strength_unintentional_bell","lookLabel","yes","Bunny","t14","t8","outer","t14","left","5",6330,1
"288","f89dd1343eef15a55b4c6aad49029dec","8","cue_strength_unintentional_bell","lookLabel","yes","Bear","t7","t16","outer","t16","right","6",10696,1
"289","f89dd1343eef15a55b4c6aad49029dec","9","cue_strength_unintentional_bell","lookLabel","no","Tiger","t9","t6","inner","t9","left","7",8572,1
"290","f89dd1343eef15a55b4c6aad49029dec","10","cue_strength_unintentional_bell","lookLabel","yes","Cat","t1","t11","outer","t11","right","8",9045,1
"291","fb45ee0ef4028f1070f237aaf5b9c166","1","cue_strength_unintentional_bell","label","no","Elephant","car","bear","inner","car","left","train",13923,1
"292","fb45ee0ef4028f1070f237aaf5b9c166","2","cue_strength_unintentional_bell","label","no","Pig","duck","ball","outer","ball","right","train",9649,1
"293","fb45ee0ef4028f1070f237aaf5b9c166","3","cue_strength_unintentional_bell","lookLabel","yes","Beaver","t1","t10","inner","t10","left","1",13724,1
"294","fb45ee0ef4028f1070f237aaf5b9c166","4","cue_strength_unintentional_bell","lookLabel","yes","Monkey","t14","t4","inner","t4","left","2",12265,0
"295","fb45ee0ef4028f1070f237aaf5b9c166","5","cue_strength_unintentional_bell","lookLabel","no","Frog","t2","t3","outer","t2","right","3",9423,0
"296","fb45ee0ef4028f1070f237aaf5b9c166","6","cue_strength_unintentional_bell","lookLabel","no","Bunny","t8","t7","inner","t7","right","4",7127,1
"297","fb45ee0ef4028f1070f237aaf5b9c166","7","cue_strength_unintentional_bell","lookLabel","no","Dog","t18","t17","inner","t17","right","5",7607,1
"298","fb45ee0ef4028f1070f237aaf5b9c166","8","cue_strength_unintentional_bell","lookLabel","yes","Mouse","t15","t6","outer","t6","right","6",6515,1
"299","fb45ee0ef4028f1070f237aaf5b9c166","9","cue_strength_unintentional_bell","lookLabel","no","Sheep","t11","t13","outer","t11","left","7",6299,1
"300","fb45ee0ef4028f1070f237aaf5b9c166","10","cue_strength_unintentional_bell","lookLabel","yes","Bear","t12","t9","outer","t12","left","8",7072,1
