"","id","alltrial","experiment","condition","agent","leftObject","rightObject","targetOnTable","pick","target","trial","rt","correct"
"560","dc76514a62f0ea1b22ca0417d8002a9e","10","cue_strength_within","lookLabel","Pig","t9","t6","outer","t6","right","8",5661,1
"561","dedd008d16a7a7d369bb93e316e376a0","1","cue_strength_within","label","Elephant","car","bear","inner","bear","left","train",15518,0
"562","dedd008d16a7a7d369bb93e316e376a0","2","cue_strength_within","label","Pig","duck","ball","outer","duck","right","train",9614,0
"563","dedd008d16a7a7d369bb93e316e376a0","3","cue_strength_within","look","Cat","t12","t16","outer","t12","right","1",19313,0
"564","dedd008d16a7a7d369bb93e316e376a0","4","cue_strength_within","point","Mouse","t11","t17","outer","t11","left","2",10877,1
"565","dedd008d16a7a7d369bb93e316e376a0","5","cue_strength_within","look","Dog","t1","t4","outer","t1","right","3",3045,0
"566","dedd008d16a7a7d369bb93e316e376a0","6","cue_strength_within","lookLabel","Sheep","t9","t15","outer","t15","right","4",7617,1
"567","dedd008d16a7a7d369bb93e316e376a0","7","cue_strength_within","pointLabel","Pig","t10","t7","inner","t10","left","5",9648,1
"568","dedd008d16a7a7d369bb93e316e376a0","8","cue_strength_within","point","Bunny","t3","t14","inner","t3","left","6",1207,1
"569","dedd008d16a7a7d369bb93e316e376a0","9","cue_strength_within","lookLabel","Bear","t8","t2","outer","t2","left","7",12308,0
"570","dedd008d16a7a7d369bb93e316e376a0","10","cue_strength_within","pointLabel","Frog","t6","t5","inner","t5","right","8",11699,1
"571","eae3f02fe3703880b20f306ef1f2eed2","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",4098,1
"572","eae3f02fe3703880b20f306ef1f2eed2","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5706,1
"573","eae3f02fe3703880b20f306ef1f2eed2","3","cue_strength_within","lookLabel","Pig","t16","t6","inner","t6","right","1",5257,1
"574","eae3f02fe3703880b20f306ef1f2eed2","4","cue_strength_within","lookLabel","Bunny","t12","t17","outer","t17","right","2",8722,1
"575","eae3f02fe3703880b20f306ef1f2eed2","5","cue_strength_within","look","Mouse","t4","t3","outer","t4","left","3",3867,1
"576","eae3f02fe3703880b20f306ef1f2eed2","6","cue_strength_within","pointLabel","Elephant","t5","t11","inner","t5","left","4",6091,1
"577","eae3f02fe3703880b20f306ef1f2eed2","7","cue_strength_within","point","Dog","t7","t8","inner","t7","left","5",3381,1
"578","eae3f02fe3703880b20f306ef1f2eed2","8","cue_strength_within","pointLabel","Frog","t15","t1","inner","t15","right","6",47377,1
"579","eae3f02fe3703880b20f306ef1f2eed2","9","cue_strength_within","point","Bear","t14","t2","inner","t2","right","7",2747,1
"580","eae3f02fe3703880b20f306ef1f2eed2","10","cue_strength_within","look","Monkey","t9","t10","outer","t10","left","8",7282,0
"581","fc27791dea557930c18d3616332a787a","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",6371,1
"582","fc27791dea557930c18d3616332a787a","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",10012,1
"583","fc27791dea557930c18d3616332a787a","3","cue_strength_within","look","Bunny","t9","t16","outer","t16","right","1",2707,1
"584","fc27791dea557930c18d3616332a787a","4","cue_strength_within","point","Cat","t12","t4","inner","t12","left","2",3425,1
"585","fc27791dea557930c18d3616332a787a","5","cue_strength_within","lookLabel","Bear","t7","t3","inner","t3","left","3",7137,0
"586","fc27791dea557930c18d3616332a787a","6","cue_strength_within","lookLabel","Tiger","t10","t14","inner","t14","right","4",4971,1
"587","fc27791dea557930c18d3616332a787a","7","cue_strength_within","pointLabel","Frog","t15","t17","inner","t15","left","5",4530,1
"588","fc27791dea557930c18d3616332a787a","8","cue_strength_within","point","Dog","t8","t6","outer","t6","right","6",2675,1
"589","fc27791dea557930c18d3616332a787a","9","cue_strength_within","look","Elephant","t1","t2","inner","t1","left","7",1091,1
"590","fc27791dea557930c18d3616332a787a","10","cue_strength_within","pointLabel","Monkey","t5","t11","outer","t11","right","8",4423,1
"591","fc988c12ee0fcf91711012e397594f48","1","cue_strength_within","label","Elephant","car","bear","inner","car","left","train",5601,1
"592","fc988c12ee0fcf91711012e397594f48","2","cue_strength_within","label","Pig","duck","ball","outer","ball","right","train",5846,1
"593","fc988c12ee0fcf91711012e397594f48","3","cue_strength_within","point","Mouse","t11","t1","inner","t1","right","1",3383,1
"594","fc988c12ee0fcf91711012e397594f48","4","cue_strength_within","pointLabel","Bear","t17","t5","inner","t17","right","2",6677,0
"595","fc988c12ee0fcf91711012e397594f48","5","cue_strength_within","look","Tiger","t12","t14","outer","t12","left","3",3045,1
"596","fc988c12ee0fcf91711012e397594f48","6","cue_strength_within","point","Dog","t2","t16","inner","t2","left","4",2668,1
"597","fc988c12ee0fcf91711012e397594f48","7","cue_strength_within","look","Bunny","t8","t15","inner","t8","right","5",3586,0
"598","fc988c12ee0fcf91711012e397594f48","8","cue_strength_within","lookLabel","Elephant","t6","t7","outer","t6","left","6",5667,1
"599","fc988c12ee0fcf91711012e397594f48","9","cue_strength_within","lookLabel","Monkey","t9","t10","outer","t9","left","7",4206,1
"600","fc988c12ee0fcf91711012e397594f48","10","cue_strength_within","pointLabel","Frog","t3","t4","outer","t3","right","8",5294,0
