"","id","alltrial","experiment","condition","agent","leftObject","rightObject","targetOnTable","pick","target","trial","rt","correct"
"92","7fa54d3bbda550fe5a10e62c0ce82484","2","cue_strength_between","label","Pig","duck","ball","outer","ball","right","train",6959,1
"93","7fa54d3bbda550fe5a10e62c0ce82484","3","cue_strength_between","point","Tiger","t8","t14","outer","t8","right","1",2247,0
"94","7fa54d3bbda550fe5a10e62c0ce82484","4","cue_strength_between","point","Monkey","t16","t9","inner","t16","left","2",1266,1
"95","7fa54d3bbda550fe5a10e62c0ce82484","5","cue_strength_between","point","Bunny","t3","t11","outer","t3","right","3",1459,0
"96","7fa54d3bbda550fe5a10e62c0ce82484","6","cue_strength_between","point","Sheep","t6","t2","inner","t6","left","4",1110,1
"97","7fa54d3bbda550fe5a10e62c0ce82484","7","cue_strength_between","point","Pig","t15","t1","inner","t15","left","5",1059,1
"98","7fa54d3bbda550fe5a10e62c0ce82484","8","cue_strength_between","point","Mouse","t12","t10","outer","t12","right","6",1015,0
"99","7fa54d3bbda550fe5a10e62c0ce82484","9","cue_strength_between","point","Dog","t7","t5","inner","t7","left","7",1016,1
"100","7fa54d3bbda550fe5a10e62c0ce82484","10","cue_strength_between","point","Bear","t17","t4","outer","t17","right","8",899,0
"101","83dc3ef3f320898d5128a17ed7590485","1","cue_strength_between","label","Elephant","car","bear","inner","car","left","train",20642,1
"102","83dc3ef3f320898d5128a17ed7590485","2","cue_strength_between","label","Pig","duck","ball","outer","ball","right","train",4601,1
"103","83dc3ef3f320898d5128a17ed7590485","3","cue_strength_between","point","Mouse","t9","t17","inner","t17","right","1",4482,1
"104","83dc3ef3f320898d5128a17ed7590485","4","cue_strength_between","point","Frog","t6","t15","outer","t15","left","2",2873,0
"105","83dc3ef3f320898d5128a17ed7590485","5","cue_strength_between","point","Bunny","t7","t3","outer","t7","left","3",3074,1
"106","83dc3ef3f320898d5128a17ed7590485","6","cue_strength_between","point","Pig","t2","t5","outer","t2","right","4",1481,0
"107","83dc3ef3f320898d5128a17ed7590485","7","cue_strength_between","point","Tiger","t1","t11","inner","t1","left","5",1257,1
"108","83dc3ef3f320898d5128a17ed7590485","8","cue_strength_between","point","Monkey","t4","t12","inner","t12","left","6",1593,0
"109","83dc3ef3f320898d5128a17ed7590485","9","cue_strength_between","point","Sheep","t16","t8","inner","t8","right","7",2665,1
"110","83dc3ef3f320898d5128a17ed7590485","10","cue_strength_between","point","Cat","t14","t10","inner","t10","right","8",1081,1
"111","8b3678051940b8c0567cb4d28faa5015","1","cue_strength_between","label","Elephant","car","bear","inner","car","left","train",6966,1
"112","8b3678051940b8c0567cb4d28faa5015","2","cue_strength_between","label","Pig","duck","ball","outer","ball","right","train",5348,1
"113","8b3678051940b8c0567cb4d28faa5015","3","cue_strength_between","point","Pig","t14","t2","outer","t2","left","1",4010,0
"114","8b3678051940b8c0567cb4d28faa5015","4","cue_strength_between","point","Bunny","t9","t1","inner","t9","left","2",2244,1
"115","8b3678051940b8c0567cb4d28faa5015","5","cue_strength_between","point","Elephant","t10","t3","outer","t3","left","3",1286,0
"116","8b3678051940b8c0567cb4d28faa5015","6","cue_strength_between","point","Frog","t15","t5","inner","t15","right","4",1510,0
"117","8b3678051940b8c0567cb4d28faa5015","7","cue_strength_between","point","Mouse","t11","t4","outer","t11","right","5",958,0
"118","8b3678051940b8c0567cb4d28faa5015","8","cue_strength_between","point","Tiger","t17","t7","inner","t7","right","6",924,1
"119","8b3678051940b8c0567cb4d28faa5015","9","cue_strength_between","point","Monkey","t12","t8","inner","t12","left","7",1300,1
"120","8b3678051940b8c0567cb4d28faa5015","10","cue_strength_between","point","Cat","t16","t6","outer","t16","right","8",1170,0
"121","a58ab0a1c1563560e721df4cc9248b33","1","cue_strength_between","label","Elephant","car","bear","inner","car","left","train",4966,1
"122","a58ab0a1c1563560e721df4cc9248b33","2","cue_strength_between","label","Pig","duck","ball","outer","ball","right","train",4714,1
"123","a58ab0a1c1563560e721df4cc9248b33","3","cue_strength_between","point","Mouse","t15","t3","outer","t3","right","1",8873,1
"124","a58ab0a1c1563560e721df4cc9248b33","4","cue_strength_between","point","Frog","t1","t16","outer","t16","right","2",3242,1
"125","a58ab0a1c1563560e721df4cc9248b33","5","cue_strength_between","point","Bunny","t2","t5","inner","t2","left","3",2073,1
"126","a58ab0a1c1563560e721df4cc9248b33","6","cue_strength_between","point","Monkey","t10","t7","outer","t7","right","4",1593,1
"127","a58ab0a1c1563560e721df4cc9248b33","7","cue_strength_between","point","Dog","t12","t17","outer","t12","left","5",4145,1
"128","a58ab0a1c1563560e721df4cc9248b33","8","cue_strength_between","point","Cat","t11","t8","inner","t11","left","6",2714,1
"129","a58ab0a1c1563560e721df4cc9248b33","9","cue_strength_between","point","Tiger","t9","t14","inner","t9","left","7",1281,1
"130","a58ab0a1c1563560e721df4cc9248b33","10","cue_strength_between","point","Sheep","t4","t6","inner","t6","right","8",1721,1
"131","aaa40a1213a6049c9881c01510e84ec3","1","cue_strength_between","label","Elephant","car","bear","inner","car","left","train",8402,1
"132","aaa40a1213a6049c9881c01510e84ec3","2","cue_strength_between","label","Pig","duck","ball","outer","ball","right","train",10308,1
"133","aaa40a1213a6049c9881c01510e84ec3","3","cue_strength_between","point","Elephant","t9","t2","outer","t2","left","1",2178,0
"134","aaa40a1213a6049c9881c01510e84ec3","4","cue_strength_between","point","Pig","t10","t5","inner","t5","right","2",1928,1
"135","aaa40a1213a6049c9881c01510e84ec3","5","cue_strength_between","point","Mouse","t14","t3","inner","t14","left","3",1526,1
"136","aaa40a1213a6049c9881c01510e84ec3","6","cue_strength_between","point","Frog","t11","t1","inner","t1","right","4",1302,1
"137","aaa40a1213a6049c9881c01510e84ec3","7","cue_strength_between","point","Dog","t17","t7","outer","t7","left","5",1476,0
"138","aaa40a1213a6049c9881c01510e84ec3","8","cue_strength_between","point","Monkey","t16","t4","inner","t16","left","6",1130,1
"139","aaa40a1213a6049c9881c01510e84ec3","9","cue_strength_between","point","Bunny","t12","t6","outer","t12","right","7",1476,0
"140","aaa40a1213a6049c9881c01510e84ec3","10","cue_strength_between","point","Cat","t15","t8","inner","t8","right","8",932,1
"141","afd6764ea871c790fbc688ca6d1e41db","1","cue_strength_between","label","Elephant","car","bear","inner","car","left","train",6281,1
"142","afd6764ea871c790fbc688ca6d1e41db","2","cue_strength_between","label","Pig","duck","ball","outer","ball","right","train",10426,1
"143","afd6764ea871c790fbc688ca6d1e41db","3","cue_strength_between","point","Monkey","t11","t12","inner","t12","right","1",3757,1
"144","afd6764ea871c790fbc688ca6d1e41db","4","cue_strength_between","point","Dog","t2","t5","inner","t2","left","2",1885,1
"145","afd6764ea871c790fbc688ca6d1e41db","5","cue_strength_between","point","Mouse","t7","t17","inner","t17","right","3",1698,1
"146","afd6764ea871c790fbc688ca6d1e41db","6","cue_strength_between","point","Bunny","t14","t4","inner","t14","left","4",1417,1
"147","afd6764ea871c790fbc688ca6d1e41db","7","cue_strength_between","point","Cat","t15","t6","outer","t6","left","5",2315,0
"148","afd6764ea871c790fbc688ca6d1e41db","8","cue_strength_between","point","Sheep","t3","t10","inner","t10","right","6",1108,1
"149","afd6764ea871c790fbc688ca6d1e41db","9","cue_strength_between","point","Tiger","t9","t1","inner","t1","right","7",1332,1
"150","afd6764ea871c790fbc688ca6d1e41db","10","cue_strength_between","point","Elephant","t16","t8","inner","t16","left","8",1487,1
